news_id,source_ticker,time,ticker,relevance_score,ticker_sentiment_score,ticker_sentiment_label
,AMZN,2023-02-13 18:23:00,AMZN,0.628066,0.587429,Bullish
,AMZN,2023-02-13 14:39:00,TSLA,0.051774,0.0,Neutral
,AMZN,2023-02-13 14:39:00,QCOM,0.103331,0.0,Neutral
,AMZN,2023-02-13 14:39:00,GM,0.103331,0.109456,Neutral
,AMZN,2023-02-13 14:39:00,NKLA,0.103331,0.0,Neutral
,AMZN,2023-02-13 14:39:00,ALSN,0.601418,0.304281,Somewhat-Bullish
,AMZN,2023-02-13 14:39:00,BKR,0.051774,0.0,Neutral
,AMZN,2023-02-13 14:39:00,SLB,0.051774,0.0,Neutral
,AMZN,2023-02-13 14:39:00,VC,0.636698,0.343317,Somewhat-Bullish
,AMZN,2023-02-13 14:39:00,AMZN,0.103331,0.0,Neutral
,AMZN,2023-02-13 14:17:49,TAP,0.058259,-0.076976,Neutral
,AMZN,2023-02-13 14:17:49,HRL,0.058259,0.135995,Neutral
,AMZN,2023-02-13 14:17:49,PARA,0.029149,0.0,Neutral
,AMZN,2023-02-13 14:17:49,EXPE,0.058259,0.0,Neutral
,AMZN,2023-02-13 14:17:49,K,0.058259,0.167755,Somewhat-Bullish
,AMZN,2023-02-13 14:17:49,RKUNF,0.029149,-0.206056,Somewhat-Bearish
,AMZN,2023-02-13 14:17:49,UL,0.058259,0.078976,Neutral
,AMZN,2023-02-13 14:17:49,PDYPF,0.029149,-0.25359,Somewhat-Bearish
,AMZN,2023-02-13 14:17:49,BKNG,0.058259,0.0,Neutral
,AMZN,2023-02-13 14:17:49,UBER,0.116207,0.222326,Somewhat-Bullish
,AMZN,2023-02-13 14:17:49,DKNG,0.058259,0.0,Neutral
,AMZN,2023-02-13 14:17:49,MSGE,0.058259,-0.011007,Neutral
,AMZN,2023-02-13 14:17:49,NFLX,0.087291,0.0,Neutral
,AMZN,2023-02-13 14:17:49,GOOG,0.087291,0.106979,Neutral
,AMZN,2023-02-13 14:17:49,GM,0.058259,0.0,Neutral
,AMZN,2023-02-13 14:17:49,MS,0.058259,0.176,Somewhat-Bullish
,AMZN,2023-02-13 14:17:49,NKE,0.058259,0.049972,Neutral
,AMZN,2023-02-13 14:17:49,FOX,0.116207,0.050546,Neutral
,AMZN,2023-02-13 14:17:49,DEO,0.058259,0.116069,Neutral
