id,publish_time,title,article_url,ticker,publisher,description,keywords
,2023-01-05 18:30:00,Opportunities in the Artificial Intelligence in Drug Discovery Market Investor Report: Lucrative Short and Long-Term Gains Available in Flourishing Sector,https://www.prnewswire.com/news-releases/opportunities-in-the-artificial-intelligence-in-drug-discovery-market-investor-report-lucrative-short-and-long-term-gains-available-in-flourishing-sector-301714543.html,MSFT,PR Newswire,Opportunities in the Artificial Intelligence in Drug Discovery Market ... PR ...,"Technology,Financial Markets"
,2023-01-05 17:48:56,Microsoft CEO: Next two years will be 'most challenging',https://www.axios.com/2023/01/05/microsoft-nadella-tech-recession,MSFT,Axios,"Tumult within the tech sector will continue through 2025, Microsoft CEO Satya Nadella says. Why it matters: Conditions that helped accelerate investments in the industry, including increased time at home and government stimulus, have dissipated, leading tech companies to turn financially ...","Technology,Retail & Wholesale"
,2023-01-05 17:13:00,All Eyes On Jobs Report After Stocks Fall From Key Levels,https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-jobs-report-on-tap-after-stocks-fall-from-key-levels-wwe-jumps-late/,MSFT,Investors Business Daily,Dow Jones Futures: All Eyes On Jobs Report Investor's Business Daily ...,"Life Sciences,Technology,Finance,Economy - Monetary,Financial Markets,Manufacturing,Earnings"
,2023-01-05 17:09:40,Microsoft backs off claim in Activision antitrust case that the FTC is unconstitutional,https://www.axios.com/2023/01/05/microsoft-activision-ftc-constitution,MSFT,Axios,Microsoft backs off claim in Activision antitrust case that the FTC is ... ...,Technology
,2023-01-05 16:10:00,"OpenAI, the company behind ChatGPT, in talks for tender offer that would give it $29 billion valuation: report",https://www.marketwatch.com/story/openai-the-company-behind-chatgpt-in-talks-for-tender-offer-that-would-give-it-29-billion-valuation-report-11672953025,MSFT,MarketWatch,"OpenAI is weighing whether to sell at least $300 million in shares in a tender offer that would give it a $29 billion valuation, the Wall Street Journal reported.","Mergers & Acquisitions,Technology"
,2023-01-05 15:41:00,ChatGPT creator OpenAI in talks for tender offer valuing company at $29 bln - WSJ,https://www.reuters.com/markets/deals/chatgpt-creator-openai-talks-tender-offer-valuing-company-29-bln-wsj-2023-01-05/,MSFT,Reuters,ChatGPT creator OpenAI in talks for tender offer valuing company at ... ...,"Mergers & Acquisitions,Technology,Manufacturing"
,2023-01-05 15:12:59,EXPLAINER: What is the metaverse and how will it work?,https://apnews.com/article/technology-science-business-las-vegas-consumer-electronics-show-ddb35495abeb87e054a83ab0bed1ae7b,MSFT,Associated Press,"EXPLAINER: What is the metaverse and how will it work? An attendee stands between cameras used to live broadcast into the metaverse during a Sony news conference before the start of the CES tech show Wednesday, Jan. 4, 2023, in Las Vegas. ( AP Photo/John Locher )","Financial Markets,Manufacturing,Technology,Blockchain"
,2023-01-05 14:00:54,"Microsoft's AI Chatbot Could Bring 21% In Gains For Stockholders, But Analysts Are Torn Over Cloud Biz - Microsoft  ( NASDAQ:MSFT ) ",https://www.benzinga.com/analyst-ratings/analyst-color/23/01/30298963/microsofts-ai-chatbot-could-bring-21-in-gains-for-stockholders-but-analysts-are-tor,MSFT,Benzinga,"Equity research firm Davidson is optimistic about the future of Microsoft MSFT. Analysts Gil Luria and William Jellison initiated coverage and are expecting the company's stock to gain over 21% in the next year, projecting a price target of $270 against a current price of $223.","Technology,Retail & Wholesale,Financial Markets"
,2023-01-05 13:45:43,"20 Ways To Avert Your Company's Own ""Southwest Meltdown""",https://www.forbes.com/sites/douglaslaney/2023/01/05/20-ways-to-avert-your-companys-own-southwest-meltdown/,MSFT,Forbes,"Rather than simply indicting the airline, business and technologi leaders should consider how their business might mitigate the risk of a similar meltdown.","Financial Markets,Earnings,Energy & Transportation,Technology"
,2023-01-05 13:45:00,"Microsoft bets on Indian data centres to build in India, for the world | The Financial Express",https://www.financialexpress.com/industry/microsoft-bets-on-indian-data-centres-to-build-in-india-for-the-world/2937965/,MSFT,The Financial Express,"Microsoft bets on Indian data centres to build in India, for the world The Financial Express ...","Technology,Financial Markets"
