id,publish_time,title,article_url,ticker,publisher,description,keywords
,2023-02-13 18:55:00,"Smart Machines Market Size to Grow by USD 25.41 Bn, Software to be Largest Revenue-generating Component Segment - Technavio",https://www.prnewswire.com/news-releases/smart-machines-market-size-to-grow-by-usd-25-41-bn-software-to-be-largest-revenue-generating-component-segment---technavio-301744315.html,AAPL,PR Newswire,"Smart Machines Market Size to Grow by USD 25.41 Bn, Software to ... PR ...","Technology,Manufacturing"
,2023-02-13 18:40:30,Why Apple Stock Inched Up by Nearly 2% Today,https://www.fool.com/investing/2023/02/13/why-apple-stock-inched-up-by-nearly-2-today/,AAPL,Motley Fool,The company faces a potentially huge fine in a regulatory case with the European Union.,Technology
,2023-02-13 17:23:00,Futures: Stocks Rally Into Key CPI Inflation Report; 5 Earnings Movers,https://www.investors.com/market-trend/stock-market-today/dow-jones-rallies-376-points-into-key-cpi-inflation-report/,AAPL,Investors Business Daily,Dow Jones Surges 376 Points Into Key CPI Inflation Report Investor's Business Daily ...,"Life Sciences,Technology,Finance,Economy - Monetary,Retail & Wholesale,Financial Markets,Manufacturing,Earnings"
,2023-02-13 16:42:47,1 Billion Reasons to Love Apple Stock,https://www.fool.com/investing/2023/02/13/1-billion-reasons-to-love-apple-stock/,AAPL,Motley Fool,Apple is approaching an unprecedented milestone.,"Technology,Financial Markets"
,2023-02-13 14:00:00,Pressure Sensor Market Report will Achieve USD 26.3 Billion by 2030 at a CAGR of 4.6 % : GreyViews,https://www.benzinga.com/pressreleases/23/02/g30883901/pressure-sensor-market-report-will-achieve-usd-26-3-billion-by-2030-at-a-cagr-of-4-6-greyviews,AAPL,Benzinga,"Pune India, Feb. 13, 2023 ( GLOBE NEWSWIRE ) -- Pressure Sensor Market Size By Product ( Differential Pressure Sensors, Absolute Pressure Sensors, and Gauge Pressure Sensors ) , By Type ( Wireless and Wired ) , By Application ( Industrial, Automotive, Medical, Oil & Gas, Consumer Electronics, ...","Technology,Financial Markets,Manufacturing"
,2023-02-13 12:25:49,Why Steve Wozniak Thinks ChatGPT Can Never Replace The Human Touch - Apple  ( NASDAQ:AAPL ) ,https://www.benzinga.com/news/large-cap/23/02/30881572/why-steve-wozniak-thinks-chatgpt-can-never-replace-the-human-touch,AAPL,Benzinga,"Apple Inc AAPL co-founder Steve Wozniak recently spoke with Andrew Ross Sorkin about his thoughts on artificial intelligence ( AI ) - more specifically, ChatGPT. Although Wozniak acknowledges the impressive advancements in technology, he remains skeptical of its true capabilities.","Technology,Financial Markets"
,2023-02-13 12:24:09,"10 Stocks That Are Crushing Short Sellers In 2023: Where Do Tesla, Apple, Lucid Motors Rank? - Tesla  ( NASDAQ:TSLA ) ",https://www.benzinga.com/analyst-ratings/analyst-color/23/02/30881029/10-stocks-that-are-crushing-short-sellers-in-2023-where-do-tesla-apple-lucid-motors,AAPL,Benzinga,"After a big year in 2022, short sellers are off to a rough start to 2023. However, some stocks have certainly been more unkind to short sellers than others as of late. A new report by S3 Partners analyst Ihor Dusaniwsky highlighted the stocks short sellers have taken the biggest hit on so far in ...","Retail & Wholesale,Financial Markets,Manufacturing,Real Estate & Construction,Technology,Finance"
,2023-02-13 11:54:28,SPY: Diversify Your Portfolio in 2023 With These 3 ETFs,https://stocknews.com/news/spy-bil-hyg-diversify-your-portfolio-in-2023-with-these-3-etfs/,AAPL,Stocknews.com,SPY: Diversify Your Portfolio in 2023 With These ...,"Economy - Monetary,Financial Markets,Manufacturing,Technology,Finance"
,2023-02-13 11:42:01,"A $100 Investment In Bitcoin, Dogecoin, Alphabet, Apple, Microsoft, Amazon And Tesla 5 Years Ago Would Yield This Much Today",https://www.benzinga.com/news/23/02/30879596/a-100-investment-in-bitcoin-dogecoin-alphabet-apple-microsoft-amazon-and-tesla-5-years-ago-would-yie,AAPL,Benzinga,"Investors who placed their hard-earned cash into major U.S. indices have enjoyed respectable returns over the past five years. In fact, the SPDR S&P 500 ETF SPY, Invesco QQQ Trust Series 1 QQQ and SPDR Dow Jones Industrial Average ETF Trust DIA returned 50.65%, 83.86% and 35.56% respectively.","Financial Markets,Manufacturing,Technology,Finance,Blockchain"
,2023-02-13 09:35:01,2 Chip Stocks That Could Win Big From the Space Economy,https://www.fool.com/investing/2023/02/13/2-chip-stocks-that-could-win-big-from-the-space-ec/,AAPL,Motley Fool,Two semiconductor investors discuss various chip companies providing technologies in the space satellite industry.,"Technology,Manufacturing"
,2023-02-13 09:30:00,History Suggests the Nasdaq Could Soar in 2023: 3 Trillion-Dollar Growth Stocks to Buy If It Does,https://www.fool.com/investing/2023/02/13/history-nasdaq-2023-3-trillion-dollar-stocks-buy/,AAPL,Motley Fool,Look no further than the largest companies in America if the Nasdaq-100 rebounds this year.,"Economy - Monetary,Financial Markets,Earnings,Technology,Finance"
,2023-02-13 09:12:41,"OptionsSwing Founder Shares Growth Tips, Vision For 'Trading Pit' Experience Passes - Apple  ( NASDAQ:AAPL ) ",https://www.benzinga.com/news/23/02/30869962/optionsswing-founder-shares-growth-tips-vision-for-trading-pit-experience-passes,AAPL,Benzinga,"Options, which provide holders the ability to buy or sell an asset at a certain price in the future, are the go-to instrument for short- and long-term traders. Markets are the distribution of these options, while counterparty-options hedging can result in predictable movements.","Technology,Financial Markets"
,2023-02-13 08:36:48,"Chasing The 'Robinhood Generation': Are Young Retail Investors Still Betting On The Market? - Apple  ( NASDAQ:AAPL ) , Tesla  ( NASDAQ:TSLA ) , Charles Schwab  ( NYSE:SCHW ) , Robinhood Markets  ( NASDAQ:HOOD ) , Amazon.com  ( NASDAQ:AMZN ) , Coinbase Global  ( NASDAQ:COIN ) , GameStop  ( NYSE:GME ) ",https://www.benzinga.com/markets/cryptocurrency/23/02/30876594/chasing-the-robinhood-generation-are-young-retail-investors-still-betting-on-the-market,AAPL,Benzinga,"Flashback to November 2021: Bitcoin is soaring at over $64,000 ( more than three times its current price in 2023 ) . The S&P 500, as well as popular tech stocks like Amazon.com, Inc. AMZN, Apple Inc AAPL and Tesla Inc TSLA, are all at historic highs. Meme stocks like GameStop Corp.","Retail & Wholesale,Financial Markets,Manufacturing,Technology,Finance,Blockchain"
,2023-02-13 08:31:46,"Spy Balloon Saga, Meta Job Cuts, Googlers Pan Pichai For 'Botched' ChatGPT Rival And More: 5 Key Stories You May Have Missed From The Weekend - Alphabet  ( NASDAQ:GOOGL ) , Meta Platforms  ( NASDAQ:META ) ",https://www.benzinga.com/markets/cryptocurrency/23/02/30874739/meta-job-cuts-spy-balloon-saga-google-employees-pan-pichai-for-botched-chatgpt-rival-and-m,AAPL,Benzinga,"A spy thriller that continues to play out, Super Bowl Sunday and experts' takes on markets and economy predominated the weekend's news flow. Here's a recap of a few major headlines that hit the wire over the weekend:","Economy - Monetary,Earnings,Technology,Blockchain"
,2023-02-13 08:12:00,Futures Rise With CPI Inflation Report On Deck,https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-rise-with-cpi-report-on-deck-caterpillar-slides-on-downgrade/,AAPL,Investors Business Daily,Dow Jones Futures Rise With CPI Report On Deck. Caterpillar ... Investor's Business Daily ...,"Life Sciences,Technology,Finance,Economy - Monetary,Retail & Wholesale,Financial Markets,Manufacturing,Earnings"
,2023-02-13 08:01:44,"Tesla, Apple, And Other Big Techs: How Largest US Pension Fund Shuffled Its Portfolio In Q4 - Apple  ( NASDAQ:AAPL ) , Tesla  ( NASDAQ:TSLA ) ",https://www.benzinga.com/trading-ideas/long-ideas/23/02/30872055/biggest-us-pension-bulks-up-on-tesla-apple-and-these-big-techs-how-calpers-shuffled-its-,AAPL,Benzinga,"California Public Employees' Retirement System, aka CalPERS, the biggest pension fund in the U.S., recently filed its 13F for the fourth quarter ended Dec. 30, with the SEC. Tech Buying Binge: Capitalizing on the steep pullback in tech stocks in the fourth quarter, CalPERS bulked up on many ...","Retail & Wholesale,Manufacturing,Technology,Finance"
,2023-02-13 07:21:00,3 Goldman Sachs Mutual Funds for Impressive Returns,https://www.zacks.com/stock/news/2053246/3-goldman-sachs-mutual-funds-for-impressive-returns,AAPL,Zacks Commentary,"Below, we share with you three Goldman Sachs mutual funds, viz. GVIRX, GSIFX and GSBFX. Each has a Zacks Mutual Fund Rank #1.","Technology,Finance,Financial Markets"
,2023-02-13 07:04:58,PDD Targets US Online Market With Costly Super Bowl Ad - PDD Holdings  ( NASDAQ:PDD ) ,https://www.benzinga.com/news/23/02/30873238/pdd-targets-us-online-market-with-costly-super-bowl-ad,AAPL,Benzinga,"PDD Holdings Inc's PDD U.S. shopping app Temu aired a commercial during the Super Bowl. The Alibaba Group Holding Limited BABA rival's move highlights its ambition to crack the U.S. e-commerce market, following in the footsteps of another Chinese online shopping company Shein, CNBC reports.",Technology
,2023-02-13 06:30:18,"Apple Supplier Salcomp To Expand Workforce In India, Reduce Dependence On China - Apple  ( NASDAQ:AAPL ) ",https://www.benzinga.com/government/23/02/30871831/apple-supplier-salcomp-to-expand-workforce-in-india-reduce-dependence-on-china,AAPL,Benzinga,"Apple Inc AAPL supplier Salcomp looked to more than double its workforce in India to nearly 25,000 over the next three years. Salcomp Manufacturing India MD Sasikumar Gendham hailed India as one of the best supply chain alternatives to China as the China Plus One strategy reached its peak, ...","Technology,Finance,Manufacturing"
,2023-02-13 06:27:54,Want To Use Your Apple Watch To Its Maximum Potential? - Apple  ( NASDAQ:AAPL ) ,https://www.benzinga.com/news/23/02/30872902/apple-watch-hacks-maximize-your-wearables-potential-with-these-tips-and-tricks,AAPL,Benzinga,"Millions of people worldwide use Apple Inc.'s AAPL smartwatches. While for some, the watch may just be an expensive status symbol, others use it to showcase their tech-savvy way of life. But there are also many who may not be aware of the huge potential of these smartwatches.",Technology
,2023-02-13 05:48:02,"Adani Group Trades At Rich Valuations Than Apple And Amazon - Apple  ( NASDAQ:AAPL ) , Amazon.com  ( NASDAQ:AMZN ) , Walmart  ( NYSE:WMT ) ",https://www.benzinga.com/markets/asia/23/02/30872396/apple-amazon-walmart-adani-group-is-trading-at-higher-valuations-than-these-companies-despite-market,AAPL,Benzinga,"Despite the recent rout in the Adani Group of companies' stock after the US-based Hindenburg Research report, the Indian conglomerate's listed firms retain their astronomical valuation.","Retail & Wholesale,Financial Markets,Earnings,Technology"
,2023-02-13 01:01:00,"Video games aren't just for kids -- older gamers get mental challenge, competitive spirit from gaming",https://www.marketwatch.com/story/video-games-arent-just-for-kids-older-gamers-get-mental-challenge-competitive-spirit-from-gaming-b0455b1a,AAPL,MarketWatch,"Adults aged 45 and older are the fastest-growing demographic in gaming, according to the NPD Group.",Technology
,2023-02-12 23:15:25,Legendary Apple Designer Jony Ive Makes Logo For King Charles - Apple  ( NASDAQ:AAPL ) ,https://www.benzinga.com/news/23/02/30871222/while-apple-struggles-to-replace-legendary-designer-jony-ive-hes-busy-doing-something-special-for-uk,AAPL,Benzinga,"Apple Inc. AAPL might be struggling to find someone suitable to fill the shoes of Jony Ive after he left the tech giant in 2019, but the legendary designer is thriving at his design firm, LoveForm.",Technology
