id,publish_time,title,article_url,ticker,publisher,description,keywords
,2023-03-25 19:15:00,"ROSEN, A LEADING INVESTOR RIGHTS LAW FIRM, Encourages Edgio, Inc. Investors with Losses in Excess of $100K to Inquire About Securities Class Action Investigation - EGIO",https://www.prnewswire.com/news-releases/rosen-a-leading-investor-rights-law-firm-encourages-edgio-inc-investors-with-losses-in-excess-of-100k-to-inquire-about-securities-class-action-investigation--egio-301781028.html,META,PR Newswire,"ROSEN, A LEADING INVESTOR RIGHTS LAW FIRM, Encourages ... PR ...","Technology,Financial Markets"
,2023-03-25 17:55:00,"ROSEN, TOP RANKED GLOBAL COUNSEL, Encourages Array Technologies, Inc. Investors with Losses in Excess of $100K to Inquire About Class Action Investigation - ARRY",https://www.prnewswire.com/news-releases/rosen-top-ranked-global-counsel-encourages-array-technologies-inc-investors-with-losses-in-excess-of-100k-to-inquire-about-class-action-investigation--arry-301781231.html,META,PR Newswire,"ROSEN, TOP RANKED GLOBAL COUNSEL, Encourages Array ... PR ...","Technology,Financial Markets,Manufacturing"
,2023-03-25 16:43:00,"ARBK MONDAY DEADLINE: ROSEN, LEADING TRIAL ATTORNEYS, Encourages Argo Blockchain plc Investors with Losses in Excess of $100K to Secure Counsel Before Important March 27 Deadline in Securities Class Action - ARBK - Argo Blockchain  ( NASDAQ:ARBK ) ",https://www.benzinga.com/pressreleases/23/03/g31502878/arbk-monday-deadline-rosen-leading-trial-attorneys-encourages-argo-blockchain-plc-investors-with-l,META,Benzinga,"NEW YORK, March 25, 2023 ( GLOBE NEWSWIRE ) --","IPO,Financial Markets,Technology,Blockchain"
,2023-03-25 16:15:00,"ROSEN, A GLOBALLY RESPECTED LAW FIRM, Encourages adidas AG Investors to Inquire About Securities Class Action Investigation - ADDYY, ADDDF - adidas  ( OTC:ADDYY ) ",https://www.benzinga.com/pressreleases/23/03/g31502849/rosen-a-globally-respected-law-firm-encourages-adidas-ag-investors-to-inquire-about-securities-cla,META,Benzinga,"NEW YORK, March 25, 2023 ( GLOBE NEWSWIRE ) -- WHY: Rosen Law Firm, a global investor rights law firm, continues its investigation of potential securities claims on behalf of shareholders of adidas AG ADDYY ADDDF ) ) ) resulting from allegations that adidas may have issued materially misleading ...","Technology,Financial Markets"
,2023-03-25 14:56:48,New Calls To Free South African Hostage Held In Mali,https://www.barrons.com/news/new-calls-to-free-south-african-hostage-held-in-mali-f8daa391,META,Barrons,"The family of a South African held hostage by jihadists in Mali for over five years launched a fresh appeal for his release Saturday, just days after a French journalist was freed.",Technology
,2023-03-25 14:56:48,New Calls To Free South African Hostage Held In Mali,https://www.barrons.com/news/new-calls-to-free-south-african-hostage-held-in-mali-f8daa391,META,Barrons,"ADDS quote about the children, parents, background The family of a South African held hostage by jihadists in Mali for over five years launched a fresh appeal for his release Saturday, just days after a French journalist was freed.",Technology
,2023-03-25 14:30:49,"SRPT INVESTOR NOTICE: ROSEN, A LEADING NATIONAL FIRM, Encourages Sarepta Therapeutics, Inc. Investors to Inquire About Securities Class Action Investigation - SRPT",https://www.prnewswire.com/news-releases/srpt-investor-notice-rosen-a-leading-national-firm-encourages-sarepta-therapeutics-inc-investors-to-inquire-about-securities-class-action-investigation--srpt-301781186.html,META,PR Newswire,"SRPT INVESTOR NOTICE: ROSEN, A LEADING NATIONAL FIRM ... PR ...","Life Sciences,Technology,Financial Markets"
,2023-03-25 14:02:00,"EQUITY ALERT: ROSEN, TRUSTED INVESTOR COUNSEL, Encourages DISH Network Corporation Investors with Losses in Excess of $100K to Secure Counsel Before Important Deadline in Securities Class Action - DISH",https://www.prnewswire.com/news-releases/equity-alert-rosen-trusted-investor-counsel-encourages-dish-network-corporation-investors-with-losses-in-excess-of-100k-to-secure-counsel-before-important-deadline-in-securities-class-action--dish-301781009.html,META,PR Newswire,"EQUITY ALERT: ROSEN, TRUSTED INVESTOR COUNSEL ... PR ...","Technology,Financial Markets"
,2023-03-25 13:26:55,"Buzz: TikTok ... Will It Go Boom? Plus Michael Jordan, Mark Cuban, Musk, T-Swift - Microsoft  ( NASDAQ:MSFT ) , Meta Platforms  ( NASDAQ:META ) ",https://www.benzinga.com/general/entertainment/23/03/31492543/benzinga-buzz-tiktok-boom-plus-joker-trump-mark-cuban-musks-weird-t-swift-tweet,META,Benzinga,"Each week, Benzinga compiles the latest entertainment news into a cohesive column for your consideration. Read on for the latest updates - both useful and irreverent. App-alling Behavior. Video app TikTok had a rough week. Politicos are sounding the alarm more than ever before.","Technology,Financial Markets"
,2023-03-25 13:11:19,Elon Musk tells employees to get back in office with 2:30 am memo,https://www.foxbusiness.com/business-leaders/elon-musk-tells-employees-get-back-office-230-am-memo,META,Fox Business News,Twitter CEO Elon Musk reportedly sent a notice to staff early Wednesday morning to remind them that working from home is not acceptable.,"Retail & Wholesale,Technology,Manufacturing"
,2023-03-25 12:08:00,"ROSEN, A LEADING LAW FIRM, Encourages Credit Acceptance Corporation Investors to Inquire About Securities Class Action Investigation - CACC - Credit Acceptance  ( NASDAQ:CACC ) ",https://www.benzinga.com/pressreleases/23/03/g31502606/rosen-a-leading-law-firm-encourages-credit-acceptance-corporation-investors-to-inquire-about-secur,META,Benzinga,"NEW YORK, March 25, 2023 ( GLOBE NEWSWIRE ) -- WHY: Rosen Law Firm, a global investor rights law firm, continues to investigate potential securities claims on behalf of shareholders of Credit Acceptance Corporation CACC resulting from allegations that Credit Acceptance may have issued materially ...","Economy - Monetary,Financial Markets,Technology,Finance"
,2023-03-25 11:37:00,Why New Moms Are Getting Stressed Out On Parenting-Based Social Media: Study - Meta Platforms  ( NASDAQ:META ) ,https://www.benzinga.com/news/22/12/30031823/why-new-moms-are-getting-stressed-out-on-parenting-based-social-media-study-1,META,Benzinga,A 2022 study published by Pepperdine University reveals that mothers who spend more time reading mom-focused social media content experience higher stress.,Technology
,2023-03-25 11:00:01,Bank turmoil is boosting appetite for specific sector ETFs. Here's why,https://www.cnbc.com/2023/03/25/bank-turmoil-is-boosting-appetite-for-specific-sector-etfs-heres-why.html,META,CNBC,It appears a certain group of ETFs is gaining popularity as a way to cushion financial system upheaval.,"Economy - Monetary,Retail & Wholesale,Financial Markets,Technology"
,2023-03-25 10:12:09,Everything We Know About 'Shadow And Bone' Season 3 On Netflix,https://www.forbes.com/sites/paultassi/2023/03/25/everything-we-know-about-shadow-and-bone-season-3-on-netflix/,META,Forbes,Here's what we know about Netflix's Shadow and Bone season 3 so far.,Technology
,2023-03-25 09:00:00,Banking News and Stocks to Watch,https://www.fool.com/investing/2023/03/25/banking-news-and-stocks-to-watch/,META,Motley Fool,Are Monday.com and Xponential Fitness on your radar?,"Economy - Monetary,Financial Markets,Earnings,Technology,Finance"
,2023-03-25 08:45:01,TikTok CEO Shou Zi Chew got his start in tech at Facebook-now his app is its biggest competitor,https://www.cnbc.com/2023/03/25/tiktok-ceo-shou-zi-chew-started-in-tech-as-facebook-intern.html,META,CNBC,"Shou Zi Chew was once a Harvard MBA candidate working a summer internship at Facebook. Now, he's the CEO of Meta's biggest competitor.","Earnings,Technology"
,2023-03-25 07:00:13,"ChatGPT As A Platform Gets Bigger And Bolder As OpenAI Rolls Out Plugins For All Kinds Of Add-On Apps, Stewing Up AI Ethics And AI Law",https://www.forbes.com/sites/lanceeliot/2023/03/25/chatgpt-as-a-platform-gets-bigger-and-bolder-as-openai-rolls-out-plugins-for-all-kinds-of-add-on-apps-stewing-up-ai-ethics-and-ai-law/,META,Forbes,"ChatGPT is growing. OpenAI announced and released plugins that allow ChatGPT to connect with all sorts of add-on apps. Some say this is the path toward ChatGPT as a platform. For which, there are benefits and yet there are also worries as expressed by AI Ethics and AI Law.","Energy & Transportation,Real Estate & Construction,Technology"
,2023-03-25 07:00:00,"Nvidia, Tesla and Meta are helping power a growth-stock surge that has challenged BlackRock and Goldman Sachs",https://markets.businessinsider.com/news/stocks/stock-market-analysis-nvidia-tesla-growth-value-blackrock-goldman-sachs-2023-3,META,Business Insider,"Nvidia, Tesla Help Power Growth-Stock Surge That Defies ... - Markets Insider ...","Economy - Monetary,Financial Markets,Manufacturing,Earnings,Technology,Finance"
,2023-03-25 06:08:00,Tech workers are taking to TikTok to debate 'fake work',https://www.businessinsider.com/tech-employees-debate-fake-work-layoffs-on-tiktok-2023-3,META,Business Insider,"• Former tech staffers have taken to TikTok to discuss and debate ""fake work."" • Some said they witnessed or experienced not having enough work to do; others showed busy schedules. • Earlier this year, the PayPal Mafia's Keith Rabois said he believes Meta and Google over-hired.",Technology
,2023-03-25 06:01:13,Ukraine Says 'Managing To Stabilise' Battle For Bakhmut,https://www.barrons.com/news/ukraine-says-managing-to-stabilise-battle-for-bakhmut-10dbfbd8,META,Barrons,Ukraine Says 'Managing To Stabilise' Battle For ...,Technology
,2023-03-25 05:02:00,5 ways to cope with layoff anxiety and how to stop worrying you're next,https://www.businessinsider.com/layoff-anxiety-overthinking-productivity-burnout-depression-2023-3,META,Business Insider,5 Ways to Cope With Layoff Anxiety and How to Stop Worrying You ... - Business Insider ...,"Technology,Financial Markets"
,2023-03-25 04:52:01,"Intel co-founder Gordon Moore, prophet of the rise of the PC, dies at 94 | The Financial Express",https://www.financialexpress.com/life/intel-co-founder-gordon-moore-prophet-of-the-rise-of-the-pc-dies-at-94-3021952/,META,The Financial Express,"Intel co-founder Gordon Moore, prophet of the rise of the PC, dies at 94 The Financial Express ...","Technology,Manufacturing"
,2023-03-25 04:37:37,Myanmar lawyer accused of helping army slain by guerrillas,https://apnews.com/article/myanmar-lawyer-guerrillas-assassination-44cea6a0f917059a943fad94741f1efa,META,Associated Press,"BANGKOK ( AP ) - A veteran corporate lawyer has been shot dead in Myanmar's biggest city by self-proclaimed urban guerrillas, highlighting the bloody struggle between the military government and its foes in the country's cities as well as the remote countryside.",Technology
