id,publish_time,title,article_url,ticker,publisher,description,keywords
,2023-02-25 08:28:08,Facebook Is Taking the Worst Ideas From the Airline Industry,https://www.theatlantic.com/technology/archive/2023/02/meta-verified-facebook-instagram-subscription-service/673207/,NFLX,The Atlantic,"It's been a rough few months for the technology industry. Stock prices have plummeted. Meta, Amazon, Google, Spotify, and Twitter have all laid off a sizable chunk of their workforce ( the list goes on, too ) .","Energy & Transportation,Technology"
,2023-02-25 08:00:00,Jenny Slate's Comedy of Kindness,https://www.theatlantic.com/culture/archive/2023/02/jenny-slate-marcel-the-shell-movie-oscars/673219/,NFLX,The Atlantic,Jenny Slate's openness is not a shtick The Atlantic ...,"Technology,Manufacturing"
,2023-02-25 07:30:00,3 Buffett Stocks to Buy More of in February,https://www.fool.com/investing/2023/02/25/3-buffett-stocks-to-buy-more-of-in-february/,NFLX,Motley Fool,Berkshire Hathaway only bought four stocks in the fourth quarter of 2022.,"Energy & Transportation,Technology,Finance,Economy - Monetary,IPO,Financial Markets,Manufacturing,Earnings"
,2023-02-24 22:30:00,"Today's Wordle #616 Hint, Clues And Answer For Saturday, February 25th",https://www.forbes.com/sites/erikkain/2023/02/24/todays-wordle-616-hint-clues-and-answer-for-saturday-february-25th/,NFLX,Forbes,Hints and clues to help you with today's Wordle.,Technology
,2023-02-24 17:23:43,Business Highlights: Recession warning; Inflation speeds up,https://apnews.com/article/business-highlights-6e6f31cfbe4ff572500959fd11bd7be6,NFLX,Associated Press,Business Highlights: Recession warning. Inflation speeds up The Associated Press - en ...,Economy - Monetary
,2023-02-24 15:15:12,"Beyond Meat, Impossible Foods were meant to change the world. What happened?",https://www.scmp.com/magazines/post-magazine/long-reads/article/3211076/beyond-meat-and-impossible-foods-were-supposed-end-global-meat-industry-what-happened,NFLX,South China Morning Post,"Fake-meat pioneers Beyond Meat and Impossible Foods wanted to finish the global meat industry, but what hooked investors and looked like a game-changer now appears to have been little more than a fad.","Technology,Finance,Economy - Monetary,IPO,Retail & Wholesale,Financial Markets,Manufacturing,Earnings,Mergers & Acquisitions"
,2023-02-24 14:15:56,Netflix cuts prices in some markets to lure more subscribers,https://apnews.com/article/inflation-technology-netflix-inc-canada-3080194bb205686bc832216b3388a579,NFLX,Associated Press,Netflix is cutting its prices in several of its smaller markets in the latest twist on the video streaming service's efforts to keep its recently revived subscriber growth rolling amid stiffer competition and inflation pressures that are pushing more households to curb their discretionary spending.,Economy - Monetary
,2023-02-24 14:15:00,The Supreme Court and Algorithms: Is the Internet at Risk?,https://www.barrons.com/articles/supreme-court-grapples-with-a-potential-bombshell-for-the-internet-37c41f68,NFLX,Barrons,Supreme Court Grapples With a Potential Bombshell for the Internet ...,Technology
,2023-02-24 13:35:26,"Roald Dahl Publisher Puffin Books Is Having Its Cake And Eating It, Too",https://www.forbes.com/sites/erikkain/2023/02/24/roald-dahl-publisher-puffin-books-is-having-its-cake-and-eating-it-too/,NFLX,Forbes,Now you can choose which version of Roald Dahl's books you'd like to read. What a savvy business decision on Puffin's part. Consumer choice! It's what makes the world go round!,Technology
,2023-02-24 13:04:00,The #1 Insider Signal Every Trader Should Know,https://www.zacks.com/stock/news/2058940/the-insider-signal-every-trader-should-know,NFLX,Zacks Commentary,"The ""cluster buy"" is the strongest signal in legal insider trading, but you won't hear about them from the media. Tracey Ryniec offers an easy way to find and profit from this robust buying behavior.","Earnings,Energy & Transportation,Financial Markets"
