id,publish_time,title,article_url,ticker,publisher,description,keywords
,2023-03-09 09:50:00,A Bull Market Is Coming: 2 Reasons to Buy Amazon Stock Before It's Too Late,https://www.fool.com/investing/2023/03/09/a-bull-market-is-coming-2-reasons-to-buy-amazon-st/,AMZN,Motley Fool,Stocks may be on the cusp of a recovery. Make sure you don't miss out.,"Economy - Monetary,Retail & Wholesale,Financial Markets,Earnings"
,2023-03-09 09:45:00,Better Buy: Amazon Stock vs. Disney Stock,https://www.fool.com/investing/2023/03/09/better-buy-amazon-stock-vs-disney-stock/,AMZN,Motley Fool,"These companies have excellent long-term outlooks, but one is currently trading at a better value.","Economy - Monetary,Retail & Wholesale,Financial Markets,Earnings"
,2023-03-09 09:35:00,Amazon's  ( AMZN )  AWS Gets Selected by Southwest Airlines,https://www.zacks.com/stock/news/2063566/amazons-amzn-aws-gets-selected-by-southwest-airlines,AMZN,Zacks Commentary,"Amazon's (AMZN) AWS is chosen by Southwest Airlines as the preferred public cloud provider, bolstering AWS's customer base.","Energy & Transportation,Retail & Wholesale,Technology"
,2023-03-09 07:40:00,This fund has increased its dividend for 56 straight years. Now it's snapping up GE.,https://www.marketwatch.com/story/this-fund-has-increased-its-dividend-for-56-straight-years-now-its-snapping-up-ge-a8ffa97c,AMZN,MarketWatch,A closed-end U.K. fund has been delivering dividends for decades. Their secret: a balanced exposure to countries and styles.,"Energy & Transportation,Technology,Finance,Economy - Monetary,Retail & Wholesale,Financial Markets,Manufacturing,Earnings"
,2023-03-09 06:05:00,2 FAANG Stocks to Buy Now and Hold Forever,https://www.fool.com/investing/2023/03/09/2-faang-stocks-to-buy-now-and-hold-forever/,AMZN,Motley Fool,These longtime market-beaters aren't done yet.,"Retail & Wholesale,Financial Markets,Earnings,Technology"
,2023-03-09 05:52:00,4 Growth Stocks to Buy and Hold Forever,https://www.fool.com/investing/2023/03/09/4-growth-stocks-to-buy-and-hold-forever/,AMZN,Motley Fool,These stocks have what it takes to achieve long-term success.,"Life Sciences,Retail & Wholesale,Financial Markets,Earnings"
,2023-03-09 05:49:00,2 Leading Tech Stocks to Buy in 2023 and Beyond,https://www.fool.com/investing/2023/03/09/2-leading-tech-stocks-to-buy-in-2023-and-beyond/,AMZN,Motley Fool,These two companies already benefit from strong positions in the advertising and cloud computing markets.,"Economy - Monetary,Retail & Wholesale,Earnings,Technology"
,2023-03-09 05:00:00,"Zacks Market Edge Highlights: META, NVDA, NFLX, TSLA and MSFT",https://www.zacks.com/stock/news/2063310/zacks-market-edge-highlights-meta-nvda-nflx-tsla-and-msft,AMZN,Zacks Commentary,"META, NVDA, NFLX, TSLA and MSFT have been highlighted in this Market Edge article.","Retail & Wholesale,Financial Markets,Manufacturing,Earnings,Technology"
,2023-03-08 19:16:31,"John Wick 4, Creed III, Shazam Or 65: Which March Movie Release Are Users Most Excited About - Warner Bros. Discovery  ( NASDAQ:WBD ) ",https://www.benzinga.com/general/entertainment/23/03/31267732/john-wick-4-creed-iii-shazam-or-65-which-march-movie-release-are-benzinga-users-most-excite,AMZN,Benzinga,The 2023 box office performance is expected to top the performance from 2022 and continue to pace closer to pre-COVID-19 pandemic figures. Movie theater executives have credited a strong slate of movies for the 2023 year.,Retail & Wholesale
,2023-03-08 15:56:00,Are FANGMAN and the Big Cap Growth Stocks Back?,https://www.zacks.com/stock/news/2063160/are-fangman-and-the-big-cap-growth-stocks-back,AMZN,Zacks Commentary,"Tracey Ryniec and Andrew Rocco discuss the best, and worst, of the FANGMAN stocks, and Tesla, in 2023.","Retail & Wholesale,Financial Markets,Manufacturing,Earnings,Technology"
,2023-03-08 13:59:10,Amazon Web Service is Selected by Southwest Airlines as Preferred Cloud Provider | Financial Buzz,https://www.financialbuzz.com/amazon-web-service-is-selected-by-southwest-airlines-as-preferred-cloud-provider/,AMZN,FinancialBuzz,"Amazon.com, Inc. ( NASDAQ: AMZN ) company Amazon Web Services, Inc. has been selected by Southwest Airlines Co. ( NYSE: LUV ) as its preferred cloud provider as the company advances its digital transformation initiative. ""As our preferred cloud provider, AWS will offer solutions that are ...","Energy & Transportation,Retail & Wholesale"
,2023-03-08 13:25:45,"Southwest Airlines Taps Amazon Cloud Unit To Optimize Operations - What's On The Cards? - Southwest Airlines  ( NYSE:LUV ) , Amazon.com  ( NASDAQ:AMZN ) ",https://www.benzinga.com/news/23/03/31262083/southwest-airlines-taps-amazon-cloud-unit-to-optimize-operations-whats-on-the-cards,AMZN,Benzinga,"Southwest Airlines Co LUV chose Amazon.com Inc AMZN cloud unit Amazon Web Service as its preferred cloud provider. This large-scale modernization with AWS is part of the airline's long-term plan to enhance the passenger journey, optimize operations, and efficiently invest in information ...","Retail & Wholesale,Financial Markets,Earnings,Energy & Transportation"
,2023-03-08 12:56:30,Amazon Attempts To Bounce In A Pattern: Is A Bullish Break On The Horizon? - Amazon.com  ( NASDAQ:AMZN ) ,https://www.benzinga.com/trading-ideas/long-ideas/23/03/31261992/amazon-attempts-to-bounce-in-a-pattern-is-a-bullish-break-on-the-horizon,AMZN,Benzinga,"With inflation remaining stubbornly high and the chances of a recession increasing with each of the Federal Reserve's rate hikes, Amazon.com, Inc AMZN continues to cut costs, this time by deciding to close eight Amazon Go stores.","Economy - Monetary,Retail & Wholesale,Financial Markets"
,2023-03-08 11:50:00,Amazon  ( AMZN )  to Launch NFT Marketplace & 15 Collectibles,https://www.zacks.com/stock/news/2063090/amazon-amzn-to-launch-nft-marketplace-15-collectibles,AMZN,Zacks Commentary,Amazon (AMZN) is reportedly gearing up to launch its NFT marketplace next month.,"Earnings,Retail & Wholesale,Blockchain"
,2023-03-08 11:49:00,Can Roku Keep These Key Customers From Switching?,https://www.fool.com/investing/2023/03/08/can-roku-keep-these-key-customers-from-switching/,AMZN,Motley Fool,Roku's betting it has a big advantage in smart TVs.,"Earnings,Technology,Retail & Wholesale"
,2023-03-08 11:45:00,The Chip Downturn Finally Comes for Marvell Technology: Is the Stock Still a Buy?,https://www.fool.com/investing/2023/03/08/the-chip-downturn-finally-comes-for-marvell-techno/,AMZN,Motley Fool,"Marvell's long-term opportunity is little changed, but a rebound might be delayed.","Retail & Wholesale,Financial Markets,Manufacturing,Earnings"
,2023-03-08 10:05:00,Amazon Owns the Fastest-Growing Digital Ad Business -- and It's Not Even Close,https://www.fool.com/investing/2023/03/08/amazon-owns-the-fastest-growing-digital-ad-busines/,AMZN,Motley Fool,This technology conglomerate is building a sizable profitable ad business capable of challenging Meta's family of apps and Google's advertising empire.,"Economy - Monetary,Retail & Wholesale,Financial Markets,Earnings,Technology"
,2023-03-08 08:15:00,2 Dirt-Cheap Stocks That Could Skyrocket When the Market Rallies,https://www.fool.com/investing/2023/03/08/2-dirt-cheap-stocks-that-could-skyrocket-when-the/,AMZN,Motley Fool,It has been nearly a decade since Amazon and MercadoLibre were last at valuations this low.,"Earnings,Retail & Wholesale,Financial Markets"
,2023-03-08 08:07:05,Is Walmart Taking Market Share From Amazon?,https://www.fool.com/investing/2023/03/08/is-walmart-taking-market-share-from-amazon/,AMZN,Motley Fool,"Despite strong growth, Walmart isn't closing the e-commerce gap between itself and Amazon.","Earnings,Retail & Wholesale"
,2023-03-08 07:00:00,Best Warren Buffett Stock to Buy: Amazon vs. Apple vs. Mastercard,https://www.fool.com/investing/2023/03/08/best-warren-buffett-stock-to-buy-amazon-vs-apple-v/,AMZN,Motley Fool,The legendary investor Warren Buffett owns all three of these excellent stocks in his Berkshire Hathaway portfolio.,"Retail & Wholesale,Technology"
,2023-03-08 06:20:09,Should Schwab U.S. Large-Cap ETF  ( SCHX )  Be on Your Investing Radar?,https://www.zacks.com/stock/news/2062773/should-schwab-us-large-cap-etf-schx-be-on-your-investing-radar,AMZN,Zacks Commentary,Style Box ETF report for ...,"Retail & Wholesale,Financial Markets,Technology,Finance"
,2023-03-08 05:51:00,2 Cryptos That Could Outpace Ethereum,https://www.fool.com/investing/2023/03/08/2-cryptos-that-could-outpace-ethereum/,AMZN,Motley Fool,"In 2022, Solana and Avalanche were two of the worst-performing cryptos. But that could change in 2023 as they begin to fulfill their long-term promise.","Retail & Wholesale,Blockchain,Financial Markets"
,2023-03-08 05:32:37,"Disney+ Hotstar Will Cease Streaming HBO Content From March 31; Potential Amazon-Warner Bros Deal Reportedly In Works - Warner Bros. Discovery  ( NASDAQ:WBD ) , Walt Disney  ( NYSE:DIS ) ",https://www.benzinga.com/news/23/03/31252807/disney-hotstar-will-cease-streaming-hbo-content-from-march-31-potential-amazon-warner-bros-deal-repo,AMZN,Benzinga,"Starting March 31, HBO content will be unavailable on Walt Disney Co DIS Disney+ Hotstar in India, the latter tweeted. HBO's catalog, including shows like Succession, The Last of Us, Curb Your Enthusiasm, Game of Thrones, Industry, Watchmen, The Wire and Veep, will leave Disney+ Hotstar starting ...",Retail & Wholesale
,2023-03-08 05:30:00,3 Things You Shouldn't Do If the Stock Market Crashes,https://www.fool.com/investing/2023/03/08/3-things-you-shouldnt-do-if-the-stock-market-crash/,AMZN,Motley Fool,A market crash doesn't mean you should stop investing.,"Retail & Wholesale,Financial Markets,Earnings,Economy - Macro"
,2023-03-08 05:24:44,"Amazon Prepares To Cut More Fluff, Shut 8 Amazon Go stores In Seattle, San Francisco, NYC - Amazon.com  ( NASDAQ:AMZN ) ",https://www.benzinga.com/news/23/03/31252375/amazon-prepares-to-cut-more-fluff-shut-8-amazon-go-stores-in-seattle-san-francisco-nyc,AMZN,Benzinga,"Amazon.Com, Inc AMZN is permanently closing eight cashier-less Amazon Go convenience stores in Seattle, San Francisco, and New York. The eight stores will remain open until April 1, TechCrunch reports.",Retail & Wholesale
,2023-03-08 05:17:00,"2 Exceptional Growth Stocks That Could Jump 37.6% to 40.2% Higher, According to Wall Street",https://www.fool.com/investing/2023/03/08/2-exceptional-growth-stocks-that-could-soar-to-acc/,AMZN,Motley Fool,"These businesses are at the top of their respective industries, but you wouldn't know it by looking at their stock prices.","Life Sciences,Retail & Wholesale,Financial Markets,Earnings"
,2023-03-07 18:42:41,Why Amazon and Uber Stocks Topped the Market on Tuesday,https://www.fool.com/investing/2023/03/07/why-amazon-and-uber-stocks-topped-the-market-on-tu/,AMZN,Motley Fool,A new analyst take on the pair insulates it from a very bearish market on the day.,"Retail & Wholesale,Financial Markets,Technology,Finance"
