id,publish_time,title,article_url,ticker,publisher,description,keywords
,2023-01-02 17:30:00,A shrinking job market | The Financial Express,https://www.financialexpress.com/opinion/a-shrinking-job-market/2934513/,META,The Financial Express,A shrinking job market The Financial Express ...,"Financial Markets,Manufacturing,Earnings,Technology"
,2023-01-02 15:50:00,"ROSEN, NATIONAL TRIAL COUNSEL, Encourages F45 Training Holdings Inc. Investors with Losses to Secure Counsel Before Important Deadline in Securities Class Action - FXLV - F45 Training Holdings  ( NYSE:FXLV ) ",https://www.benzinga.com/pressreleases/23/01/g30251305/rosen-national-trial-counsel-encourages-f45-training-holdings-inc-investors-with-losses-to-secure-,META,Benzinga,"NEW YORK, Jan. 02, 2023 ( GLOBE NEWSWIRE ) -- WHY: Rosen Law Firm, a global investor rights law firm, reminds purchasers of the securities of F45 Training Holdings Inc.","IPO,Retail & Wholesale,Financial Markets,Technology"
,2023-01-02 13:46:47,"ROSEN, GLOBAL INVESTOR COUNSEL, Encourages Rent the Runway, Inc. Investors With Losses to Secure Counsel Before Important January 13 Deadline in Securities Class Action - RENT - Rent the Runway  ( NASDAQ:RENT ) ",https://www.benzinga.com/pressreleases/23/01/g30251075/rosen-global-investor-counsel-encourages-rent-the-runway-inc-investors-with-losses-to-secure-couns,META,Benzinga,"NEW YORK, Jan. 02, 2023 ( GLOBE NEWSWIRE ) -- WHY: Rosen Law Firm, a global investor rights law firm, reminds purchasers of the securities of Rent the Runway, Inc. RENT pursuant and/or traceable to the Company's initial public offering conducted in October 2021 ( the ""IPO"" ) of the important ...","IPO,Technology,Financial Markets"
,2023-01-02 13:46:00,"ROSEN, A TOP RANKED LAW FIRM, Encourages Bird Global, Inc. Investors to Secure Counsel Before Important Deadline in First Filed Securities Class Action Commenced by the Firm - BRDS - Bird Glb  ( NYSE:BRDS ) ",https://www.benzinga.com/pressreleases/23/01/g30251074/rosen-a-top-ranked-law-firm-encourages-bird-global-inc-investors-to-secure-counsel-before-importan,META,Benzinga,"NEW YORK, Jan. 02, 2023 ( GLOBE NEWSWIRE ) -- WHY: Rosen Law Firm, a global investor rights law firm, reminds purchasers of the securities of Bird Global, Inc.","Financial Markets,Manufacturing,Earnings,Technology"
,2023-01-02 13:16:00,"ROSEN, GLOBALLY RESPECTED INVESTOR COUNSEL, Encourages Core Scientific, Inc. Investors to Secure Counsel Before Important January 13 Deadline in Securities Class Action - CORZ - Core Scientific  ( NASDAQ:CORZ ) ",https://www.benzinga.com/pressreleases/23/01/g30250997/rosen-globally-respected-investor-counsel-encourages-core-scientific-inc-investors-to-secure-couns,META,Benzinga,"NEW YORK, Jan. 02, 2023 ( GLOBE NEWSWIRE ) -- WHY: Rosen Law Firm, a global investor rights law firm, reminds purchasers of the securities of Core Scientific, Inc. CORZ between January 3, 2022 and October 26, 2022, both dates inclusive ( the ""Class Period"" ) , of the important January 13, ...","Technology,Financial Markets"
,2023-01-02 11:20:00,3 Reasons Apple Stock Keeps Falling,https://www.fool.com/investing/2023/01/02/3-reasons-why-apple-stock-keeps-falling/,META,Motley Fool,"Down 15% in December, investors might be wondering where the bottom is for Apple stock.","Retail & Wholesale,Financial Markets,Manufacturing,Earnings,Technology"
,2023-01-02 09:22:39,Instagram Now Lets Users Choose Personal Pronouns In Different Languages - Meta Platforms  ( NASDAQ:META ) ,https://www.benzinga.com/news/23/01/30248499/instagram-now-lets-users-choose-personal-pronouns-in-different-languages,META,Benzinga,"Meta Platforms Inc.'s META Instagram has stepped into 2023 with a new update. What Happened: Instagram users can now add pronouns to their profiles in different languages, including Spanish, Portuguese and French among others. New on #Instagram , now you can add pronouns with different languages ...",Technology
,2023-01-02 09:22:30,'Wednesday' Dethroned In Netflix's Top 10 List For The Third Time By A New Show,https://www.forbes.com/sites/paultassi/2023/01/02/wednesday-dethroned-in-netflixs-top-10-list-for-the-third-time-by-a-new-show/,META,Forbes,"Here's what new show has knocked Wednesday off the #1 spot in Netflix's top 10 list, again.",Technology
,2023-01-02 09:05:19,'She-Hulk' Writer Calls It The 'Most Comic-Accurate Show In The MCU',https://www.forbes.com/sites/paultassi/2023/01/02/she-hulk-writer-calls-it-the-most-comic-accurate-show-in-the-mcu/,META,Forbes,"Of all the bouts with ""The Discourse"" over the past year, I don't think I've been more annoyed than watching She-Hulk get slandered since its release this past August, when it's genuinely one of the most interesting, creative, legitimately funny things the MCU has done in years.",Technology
,2023-01-02 08:45:00,Better Growth Stock: Zoom Video Communications vs. C3.ai,https://www.fool.com/investing/2023/01/02/better-growth-stock-zoom-video-vs-c3-ai/,META,Motley Fool,Which of these out-of-favor growth stocks will bounce back in 2023?,"Economy - Monetary,Financial Markets,Earnings,Technology"
