id,publish_time,title,article_url,ticker,publisher,description,keywords
,2023-03-05 17:23:03,FTX collapse: Bankman-Fried may get flip phone under tougher restrictions,https://www.foxbusiness.com/economy/ftx-collapse-bankman-fried-flip-phone-tougher-restrictions,MSFT,Fox Business News,"FTX founder Sam Bankman-Fried could be permitted to have a flip-phone for calls and texts only, under a proposal submitted to a judge deciding on bail conditions for the former crypto titan.","Technology,Blockchain,Financial Markets"
,2023-03-05 13:29:14,Bill Gates Says Steve Jobs Would Overwork People: 'It Wasn't A Perfect Thing',https://www.benzinga.com/news/23/03/31210238/bill-gates-says-steve-jobs-would-to-overwork-people-it-wasnt-a-perfect-thing,MSFT,Benzinga,"Microsoft co-founder Bill Gates has said that although he has learned many things from Steve Jobs, the Apple co-founder was not perfect because he would ""overwork people."" Speaking at an event in New Delhi, Gates said that he was inspired by Job's sense of design and marketing.",Technology
,2023-03-05 12:00:13,Spilling the ChatGPT: Are AI Tools Here to Stay?,https://www.fool.com/investing/2023/03/05/spilling-the-chatgpt-are-ai-tools-here-to-stay/,MSFT,Motley Fool,"Unless you've been living off the grid somewhere in the Azores, you've probably heard of a little thing called ChatGPT. It's a very...","Technology,Finance,Manufacturing"
,2023-03-05 11:39:00,Bill Gates Responds To More Questions On Jeffrey Epstein Ties: 'Is That What Melinda Was Warning You About?',https://www.benzinga.com/news/23/01/30628368/bill-gates-responds-to-jeffrey-epstein-ties-for-over-hundredth-time-i-shouldnt-have-had-dinners-with-1,MSFT,Benzinga,"Microsoft co-founder and former CEO Bill Gates has repeatedly said he regrets ever interacting with convicted sex offender Jeffrey Epstein. In a recent interview on ABC Australia's 7.30, a current affairs program, he downplayed his ties to the financier, who reportedly died by suicide in jail in ...",Technology
,2023-03-05 11:10:00,"3 Top Trends to Invest $1,000 in Right Now",https://www.fool.com/investing/2023/03/05/3-top-trends-to-invest-1000-in-right-now/,MSFT,Motley Fool,Investing in big themes could be a worthwhile strategy.,"Retail & Wholesale,Financial Markets,Earnings,Technology"
,2023-03-05 09:00:00,3 Best Cloud Stocks to Buy in March,https://www.fool.com/investing/2023/03/05/3-best-cloud-stocks-to-buy-in-march/,MSFT,Motley Fool,"The cloud industry is booming, and this month is the perfect time to invest.","Retail & Wholesale,Financial Markets,Manufacturing,Earnings,Technology"
,2023-03-05 08:48:51,How a senior manager at Amazon made the mid-career switch to tech and why she still encourages others to do the same despite recent layoffs,https://africa.businessinsider.com/careers/how-a-senior-manager-at-amazon-made-the-mid-career-switch-to-tech-and-why-she-still/3crs8es,MSFT,Business Insider,How a senior manager at Amazon made the mid-career switch to ... - Business Insider Africa ...,Technology
,2023-03-05 08:25:00,Bill Gates' Gen Z daughter Phoebe says the worst part about TikTok fame is 'misconceptions and conspiracy theories' about her family,https://www.businessinsider.com/phoebe-gates-worst-part-tiktok-fame-is-conspiracies-bill-gates-2023-3,MSFT,Business Insider,Phoebe Gates Says Worst Part of TikTok Fame Is 'Conspiracy ... - Business Insider ...,Technology
,2023-03-05 08:19:00,Salesforce's Marc Benioff says tech CEOs everywhere might soon unleash their inner Elons,https://www.businessinsider.com/insider-weekly-tesla-salesforce-elon-musk-marc-benioff-david-solomon-2023-3,MSFT,Business Insider,Salesforce CEO Marc Benioff Talks Elon Musk's Approach - Business Insider ...,"Economy - Monetary,Financial Markets,Manufacturing,Technology,Finance"
,2023-03-05 08:14:09,Passion investing: Rare Whiskey Bottles beat cars and watches with 373% price jump in 10 years | The Financial Express,https://www.financialexpress.com/money/passion-investing-rare-whiskey-bottles-beat-cars-and-watches-with-373-price-jump-in-10-years/3000258/,MSFT,The Financial Express,Passion investing: Rare Whiskey Bottles beat cars and watches with ... The Financial Express ...,"Economy - Monetary,Financial Markets,Technology,Economy - Macro"
,2023-03-05 08:05:00,3 Growth Stocks That Are Screaming Buys in March,https://www.fool.com/investing/2023/03/05/3-growth-stocks-that-are-screaming-buys-in-march/,MSFT,Motley Fool,"These three stocks have experienced triple-digit growth in the last five years, making them must-buys this month.","Financial Markets,Manufacturing,Earnings,Technology"
,2023-03-05 08:00:00,"Giant Pension Sells Caterpillar and Microsoft Stock, Buys Comcast and Visa",https://www.barrons.com/articles/caterpillar-stock-microsoft-comcast-visa-ab14e56c,MSFT,Barrons,"One of the largest Canadian pensions made major changes in its U.S.-traded portfolio. Ontario Teachers' Pension Plan sold all its Caterpillar stock ( ticker: CAT ) , slashed a Microsoft ( MSFT ) investment, materially increased a stake in Comcast ( CMCSA ) , and initiated a position in Visa ( V ) ...","Technology,Financial Markets"
,2023-03-05 07:58:00,It's Hell Week on Wall Street | Business,https://edition.cnn.com/2023/03/05/investing/stocks-week-ahead,MSFT,CNN,It's Hell Week on Wall Street CNN International ...,"Technology,Finance,Economy - Monetary,Economy - Fiscal,Retail & Wholesale,Manufacturing,Earnings"
,2023-03-05 07:58:00,It's Hell Week on Wall Street | Business,https://www.cnn.com/2023/03/05/investing/stocks-week-ahead/index.html,MSFT,CNN,It's Hell Week on Wall Street ...,"Technology,Finance,Economy - Monetary,Economy - Fiscal,Retail & Wholesale,Manufacturing,Earnings"
,2023-03-05 07:45:00,How a senior manager at Amazon made the mid-career switch to tech and why she still encourages others to do the same despite recent layoffs,https://www.businessinsider.com/career-change-tech-jobs-amazon-layoffs-great-resignation-2023-3,MSFT,Business Insider,Career Switch to Tech Is Still a Smart Move: Senior Amazon Manager - Business Insider ...,Technology
