id,publish_time,title,article_url,ticker,publisher,description,keywords
,2023-03-17 16:54:47,Best FAANG Stock to Buy: Facebook vs. Amazon vs. Apple vs. Netflix vs. Google,https://www.fool.com/investing/2023/03/17/best-faang-stock-to-buy-facebook-vs-amazon-vs-appl/,AMZN,Motley Fool,Investing in FAANG stocks has been a lucrative opportunity.,"Retail & Wholesale,Technology"
,2023-03-17 12:34:21,"End Of An Era: Twitch CEO Emmett Shear Steps Down After 16 Years - Alphabet  ( NASDAQ:GOOGL ) , Amazon.com  ( NASDAQ:AMZN ) ",https://www.benzinga.com/general/entertainment/23/03/31400554/end-of-an-era-twitch-ceo-emmett-shear-steps-down-after-16-years,AMZN,Benzinga,"Emmett Shear, the long-serving CEO of Twitch, Amazon AMZN's popular live streaming platform, has announced his resignation from the company, effective immediately. The announcement was made by Twitch on Thursday through a blog post.","Technology,Retail & Wholesale"
,2023-03-17 09:43:00,'I feel like a sucker': I bought stock for $18 after an IPO. The underwriter's brokerage house had a $30 price target. It fell below $1. How could they get it so wrong?,https://www.marketwatch.com/story/i-feel-like-a-sucker-i-bought-stock-for-18-after-an-ipo-the-underwriters-brokerage-house-had-a-30-price-target-it-fell-below-1-how-could-they-get-it-so-wrong-2daa9e5c,AMZN,MarketWatch,'It seems they put a high price target to generate interest in the ...,"IPO,Retail & Wholesale,Financial Markets,Manufacturing,Technology"
,2023-03-17 09:25:00,"2 Stocks That Could Join Apple, Alphabet, and Microsoft in the $1 Trillion Club",https://www.fool.com/investing/2023/03/17/2-stocks-apple-alphabet-microsoft-1-trillion-club/,AMZN,Motley Fool,"Semiconductors, artificial intelligence, and cloud computing could drive these stocks into an exclusive club.","Economy - Monetary,Retail & Wholesale,Financial Markets,Manufacturing,Earnings,Technology"
,2023-03-17 08:54:00,Where Will Dollar General Stock Be in 1 Year?,https://www.fool.com/investing/2023/03/17/where-will-dollar-general-stock-be-in-1-year/,AMZN,Motley Fool,The discount retailer remains a safe and boring play in a volatile market.,"Economy - Monetary,Retail & Wholesale,Financial Markets,Earnings"
,2023-03-17 08:00:00,Could Shopify Really Partner With Amazon?,https://www.fool.com/investing/2023/03/17/could-shopify-really-partner-with-amazon/,AMZN,Motley Fool,Shopify's management disagrees with the analyst community on this one.,"Retail & Wholesale,Financial Markets,Earnings,Technology,Finance"
,2023-03-17 06:20:10,Is iShares Core S&P U.S. Value ETF  ( IUSV )  a Strong ETF Right Now?,https://www.zacks.com/stock/news/2067099/is-ishares-core-sp-us-value-etf-iusv-a-strong-etf-right-now,AMZN,Zacks Commentary,Smart Beta ETF report for ...,"Retail & Wholesale,Financial Markets,Technology,Finance"
,2023-03-17 06:20:06,Should Schwab U.S. Large-Cap Growth ETF  ( SCHG )  Be on Your Investing Radar?,https://www.zacks.com/stock/news/2067104/should-schwab-us-large-cap-growth-etf-schg-be-on-your-investing-radar,AMZN,Zacks Commentary,Style Box ETF report for ...,"Retail & Wholesale,Financial Markets,Earnings,Technology,Finance"
,2023-03-17 05:57:00,2 Bargain-Basement Growth Stocks Down 49% and 87% to Buy Before the Nasdaq Rebounds,https://www.fool.com/investing/2023/03/17/2-bargain-growth-stocks-down-49-and-87-to-buy/,AMZN,Motley Fool,These growth stocks look positively cheap compared to their historical valuations.,"Economy - Monetary,Retail & Wholesale,Financial Markets,Earnings,Technology"
,2023-03-17 05:40:00,Missed Amazon Stock in 2009? 1 Growth Stock to Buy Now and Hold Forever,https://www.fool.com/investing/2023/03/17/missed-amazon-stock-2009-1-growth-stock-to-buy-now/,AMZN,Motley Fool,Buying this growth stock today could be like buying Amazon in 2009.,"Earnings,Retail & Wholesale,Financial Markets"
