id,publish_time,title,article_url,ticker,publisher,description,keywords
,2023-01-02 17:30:00,A shrinking job market | The Financial Express,https://www.financialexpress.com/opinion/a-shrinking-job-market/2934513/,MSFT,The Financial Express,A shrinking job market The Financial Express ...,"Financial Markets,Manufacturing,Earnings,Technology"
,2023-01-02 17:00:00,Models and fundamentals: Where will Bitcoin price go in 2023?,https://cointelegraph.com/news/models-and-fundamentals-where-will-bitcoin-price-go-in-2023,MSFT,Cointelegraph,"The rapidly evolving cryptocurrency ecosystem is entering a new phase in 2023, with incoming regulations in the U.S. and European Union.","Technology,Blockchain,Financial Markets"
,2023-01-02 15:38:00,Warren Buffett's Fortune Gains as Elon Musk Fumbles,https://www.thestreet.com/investing/stocks/warren-buffett-fortune-gains-as-elon-musk-fumbles,MSFT,The Street,Warren Buffett's conglomerate Berkshire Hathaway performed better in 2022 than Elon Musk and Tesla.,"Energy & Transportation,Technology,Finance,Economy - Monetary,Financial Markets,Manufacturing,Mergers & Acquisitions"
,2023-01-02 11:38:11,Artificial Intelligence Stocks - Will This Slice Of Tech Bounce Back In 2023?,https://www.forbes.com/sites/qai/2023/01/02/artificial-intelligence-stockswill-this-slice-of-tech-bounce-back-in-2023/,MSFT,Forbes,"Artificial intelligence stocks suffered in 2022 as tech stocks plummeted and general stock market sell-offs led to many of the biggest companies dropping in value. We look at what's next for artificial intelligence stocks, and why it might be a good time to buy AI.","Economy - Monetary,Financial Markets,Manufacturing,Earnings,Real Estate & Construction,Technology"
,2023-01-02 11:20:00,3 Reasons Apple Stock Keeps Falling,https://www.fool.com/investing/2023/01/02/3-reasons-why-apple-stock-keeps-falling/,MSFT,Motley Fool,"Down 15% in December, investors might be wondering where the bottom is for Apple stock.","Retail & Wholesale,Financial Markets,Manufacturing,Earnings,Technology"
,2023-01-02 10:05:00,Tech firm Kopis acquires Intelice's ERP Group,https://www.prnewswire.com/news-releases/tech-firm-kopis-acquires-intelices-erp-group-301711903.html,MSFT,PR Newswire,"The acquisition broadens the firm's capacity to manage its rapid growth. GREENVILLE, S.C., Jan. 2, 2023 /PRNewswire/ -- Kopis, a Greenville, South Carolina-based tech firm specializing in enterprise-level app development and Enterprise Resource Planning ( ERP ) services, has purchased Intelice's ...","Earnings,Technology"
,2023-01-02 10:00:00,What Not to Miss at CES 2023,https://www.prnewswire.com/news-releases/what-not-to-miss-at-ces-2023-301711747.html,MSFT,PR Newswire,"ARLINGTON, Va., Jan. 2, 2023 /PRNewswire/ -- CES®, the world's most influential tech event, is back in Las Vegas on Jan. 5-8. With more to see than ever, the show footprint will be over 70 percent larger than CES 2022. For the first time, CES has a theme: how technology is addressing the world's ...","Energy & Transportation,Technology,Blockchain"
,2023-01-02 09:34:20,"Digital Signage Market Revenue to Cross $36+ Billion, Globally by 2028 - Technological Advancements in Displays | Comprehensive Report by The Insight Partners",https://www.benzinga.com/pressreleases/23/01/g30250249/digital-signage-market-revenue-to-cross-36-billion-globally-by-2028-technological-advancements-in-,MSFT,Benzinga,"New York, Jan. 02, 2023 ( GLOBE NEWSWIRE ) -- The Insight Partners has added a new report titled on ""Digital Signage Market Size, Share, Growth, Trends and Global Forecast to 2028 - COVID-19 Impact and Global Analysis by Component ( Hardware, Software, Service ) , Display Type ( LED, LCD, OLED, ...","Technology,Financial Markets,Manufacturing"
,2023-01-02 09:30:00,2 Supercharged Tech Stocks to Buy Without any Hesitation,https://www.fool.com/investing/2023/01/02/2-supercharged-tech-stocks-buy-without-hesitation/,MSFT,Motley Fool,"These growth stocks have excellent long-term prospects, making them screaming buys.","Economy - Monetary,Financial Markets,Earnings,Technology"
,2023-01-02 08:45:00,Better Growth Stock: Zoom Video Communications vs. C3.ai,https://www.fool.com/investing/2023/01/02/better-growth-stock-zoom-video-vs-c3-ai/,MSFT,Motley Fool,Which of these out-of-favor growth stocks will bounce back in 2023?,"Economy - Monetary,Financial Markets,Earnings,Technology"
