id,publish_time,title,article_url,ticker,publisher,description,keywords
,2023-04-08 16:15:22,Celebrity pets around the world: A look at some of the pets owned by popular celebrities | The Financial Express,https://www.financialexpress.com/lifestyle/celebrity-pets-around-the-world-a-look-at-some-of-the-pets-owned-by-popular-celebrities/3039194/,NFLX,The Financial Express,Celebrity pets around the world: A look at some of the pets owned by ... The Financial Express ...,
,2023-04-08 10:00:00,How Things Are Shaping Up With Tesla and Rivian,https://www.fool.com/investing/2023/04/08/how-things-are-shaping-up-with-tesla-and-rivian/,NFLX,Motley Fool,"""Financial hype woman"" Berna Anat joins the podcast to talk about her upcoming book.","IPO,Financial Markets,Manufacturing,Earnings,Technology"
,2023-04-08 09:47:23,'The Night Agent' Dethroned In Netflix's Top 10 List By A New Show,https://www.forbes.com/sites/paultassi/2023/04/08/the-night-agent-dethroned-in-netflixs-top-10-list-by-a-new-show/,NFLX,Forbes,Here's what new show has knocked The Night Agent off the #1 spot in Netflix's top 10 list.,Technology
,2023-04-08 08:19:00,3 Top Dividend Stocks Down 21% to 78% That You'll Regret Not Buying on the Dip,https://www.fool.com/investing/2023/04/08/3-top-dividend-stocks-down-21-to-78-buying-dip/,NFLX,Motley Fool,These top stocks pay generous yields and trade at cheap valuations.,"Retail & Wholesale,Financial Markets,Earnings,Technology,Finance"
,2023-04-08 08:00:00,Ali Wong Has Never Been Funnier-Or More Heartbreaking,https://www.theatlantic.com/culture/archive/2023/04/beef-netflix-review-ali-wong-steven-yeun/673674/,NFLX,The Atlantic,"The first time I saw Amy, Ali Wong's character in Beef, I found myself sitting up a little straighter and leaning a little closer toward my TV. I knew Wong had a starring role, but Amy caught me off guard.",
,2023-04-08 07:00:00,"You've Got Questions. 's ""Rule Breaker Investing"" Has Answers.",https://www.fool.com/investing/2023/04/08/youve-got-questions-the-motley-fools-rule-breaker/,NFLX,Motley Fool,"GAAP, gamifying, and diversification are just a few of our topics.","Retail & Wholesale,Financial Markets,Manufacturing,Earnings,Real Estate & Construction,Technology"
,2023-04-08 07:00:00,The eating habits of tech executives: From Mark Zuckerberg's 'kill what you eat' routine to Elon Musk's Diet Coke obsession,https://www.businessinsider.com/steve-jobs-elon-musk-bill-gates-mark-zuckerberg-diets-2023-4,NFLX,Business Insider,"Jack Dorsey, Elon Musk, and Mark Zuckerberg Eating Habits - Business Insider ...","Technology,Manufacturing"
,2023-04-07 16:16:52,Low Blow On 'Love Is Blind' As Bride-To-Be Skips Dress Day For Date With Another Man,https://www.forbes.com/sites/reehines/2023/04/07/low-blow-on-love-is-blind-as-bride-to-be-skips-dress-day-for-date-with-another-man/,NFLX,Forbes,"Picking out a wedding gown just days before the event would be enough to make any bride panic, but one contestant just revealed her key to keeping a cool head on dress shopping day.",
,2023-04-07 13:36:14,"From the Creator of the New Series 'Transatlantic,' a Surrealist-Inspired Lunch",https://www.nytimes.com/2023/04/07/t-magazine/anna-winger-berlin-lunch.html,NFLX,New York Times,"From the Creator of the New Series 'Transatlantic,' a Surrealist ... The New York Times ...",
,2023-04-07 12:00:06,Netflix  ( NFLX )  Upgraded to Buy: What Does It Mean for the Stock?,https://www.zacks.com/stock/news/2075967/netflix-nflx-upgraded-to-buy-what-does-it-mean-for-the-stock,NFLX,Zacks Commentary,"Netflix (NFLX) might move higher on growing optimism about its earnings prospects, which is reflected by its upgrade to a Zacks Rank #2 (Buy).","Earnings,Financial Markets"
