id,publish_time,title,article_url,ticker,publisher,description,keywords
,2023-01-02 14:30:00,3 Moves Netflix Must Make to Keep Up With Disney's Streaming,https://www.thestreet.com/technology/3-moves-netflix-must-make-to-keep-up-with-disneys-streaming,AMZN,The Street,The streaming giant had a lousy year and it needs a major course correct to keep up with Disney's surging streaming services.,"Retail & Wholesale,Technology"
,2023-01-02 12:27:31,"Looking For A Side Hustle? Check Out The 10 Best Side Job Ideas For 2023 And How To Get Started - Airbnb  ( NASDAQ:ABNB ) , Amazon.com  ( NASDAQ:AMZN ) ",https://www.benzinga.com/news/small-cap/23/01/30133560/looking-for-a-side-hustle-check-out-the-10-best-side-job-ideas-for-2023-and-how-to-get-started,AMZN,Benzinga,"With inflation at its highest levels in over four decades, many Americans are looking for new alternatives to reclaim their purchasing power and avoid making painful spending cuts.","Economy - Monetary,Retail & Wholesale,Financial Markets,Technology"
,2023-01-02 11:30:00,3 Top E-Commerce Stocks to Buy in January,https://www.fool.com/investing/2023/01/02/3-top-e-commerce-stocks-to-buy-in-january/,AMZN,Motley Fool,"Amazon, Etsy, and Pinduoduo are all solid long-term investments.","Economy - Monetary,Retail & Wholesale,Financial Markets,Earnings"
,2023-01-02 11:20:00,3 Reasons Apple Stock Keeps Falling,https://www.fool.com/investing/2023/01/02/3-reasons-why-apple-stock-keeps-falling/,AMZN,Motley Fool,"Down 15% in December, investors might be wondering where the bottom is for Apple stock.","Retail & Wholesale,Financial Markets,Manufacturing,Earnings,Technology"
,2023-01-02 10:24:25,Uncovering Amazon's Multiple Revenue Streams,https://www.fool.com/investing/2023/01/02/uncovering-amazons-multiple-revenue-streams/,AMZN,Motley Fool,Have you ever wondered how many different segments Amazon hits?,Retail & Wholesale
,2023-01-02 08:32:00,Elon Musk has lost a bigger fortune than anyone in history | Business,https://www.cnn.com/2023/01/02/investing/elon-musk-wealth/index.html,AMZN,CNN,Elon Musk has lost a bigger fortune than anyone in history ...,"Retail & Wholesale,Financial Markets,Manufacturing,Technology"
,2023-01-02 05:54:00,Why a New Bull Market Is Likely in 2023 -- and 3 Stocks to Buy to Profit if It Comes,https://www.fool.com/investing/2023/01/02/new-bull-market-likely-2023-stocks-buy-profit/,AMZN,Motley Fool,"If the past is any guide, the new year should be a happy one for investors.","Retail & Wholesale,Financial Markets,Earnings,Real Estate & Construction,Technology"
,2023-01-02 05:30:00,"2 Growth Stocks That Could Soar 135% and 168% From Their 52-Week Lows, According to Wall Street",https://www.fool.com/investing/2023/01/02/2-growth-stocks-could-soar-168-from-52-week-lows/,AMZN,Motley Fool,Certain Wall Street analysts expect these growth stocks to deliver triple-digit returns in 2023.,"Economy - Monetary,Retail & Wholesale,Financial Markets,Earnings,Technology"
,2023-01-01 13:11:00,Can Nvidia Help Walmart and Target Solve Their Theft Problem?,https://www.fool.com/investing/2023/01/01/can-nvidia-help-walmart-and-target-solve-theft/,AMZN,Motley Fool,"""Shrinkage"" refers to organized theft at a retail store, but it shrinks more than just a retailer's inventory.","Retail & Wholesale,Financial Markets,Manufacturing,Earnings,Technology"
,2023-01-01 08:00:00,3 Software Stocks That Could Bring a Brighter New Year,https://www.fool.com/investing/2023/01/01/3-software-stocks-bring-brighter-new-year/,AMZN,Motley Fool,"After a difficult 2022, these stocks could experience a turnaround in 2023.","IPO,Retail & Wholesale,Financial Markets,Earnings,Technology"
,2023-01-01 07:15:00,2 Stocks Down More Than 50% to Buy Right Now,https://www.fool.com/investing/2023/01/01/2-stocks-down-more-than-50-to-buy-right-now/,AMZN,Motley Fool,"These beaten-down, category-leading stocks are primed to deliver market-beating returns.","Economy - Monetary,Retail & Wholesale,Financial Markets,Earnings"
,2023-01-01 06:45:00,3 High-Conviction Dividend Stocks to Buy for 2023,https://www.fool.com/investing/2023/01/01/3-high-conviction-dividend-stocks-to-buy-for-2023/,AMZN,Motley Fool,You can count on these companies to overcome industry and macroeconomic challenges.,"Life Sciences,Energy & Transportation,Technology,IPO,Retail & Wholesale,Financial Markets,Earnings,Economy - Macro"
,2023-01-01 05:26:00,Nasdaq Bear Market: 3 Mind-Blowing Growth Stocks You'll Regret Not Buying on the Dip,https://www.fool.com/investing/2023/01/01/nasdaq-bear-market-3-mind-blowing-growth-stocks-yo/,AMZN,Motley Fool,"After a long bear market, these innovative tech stocks are poised to shoot higher in 2023.","Life Sciences,Retail & Wholesale,Financial Markets,Earnings"
