news_id,source_ticker,time,ticker,relevance_score,ticker_sentiment_score,ticker_sentiment_label
,NVDA,2023-03-17 18:09:34,AMAT,0.081719,0.039046,Neutral
,NVDA,2023-03-17 18:09:34,META,0.032736,0.140852,Neutral
,NVDA,2023-03-17 18:09:34,NVDA,0.032736,0.140852,Neutral
,NVDA,2023-03-17 18:09:34,C,0.032736,-0.037263,Neutral
,NVDA,2023-03-17 18:09:34,BAC,0.049086,-0.148946,Neutral
,NVDA,2023-03-17 18:09:34,FL,0.049086,0.0,Neutral
,NVDA,2023-03-17 18:09:34,JPM,0.081719,-0.154656,Somewhat-Bearish
,NVDA,2023-03-17 18:09:34,NYT,0.016371,0.029327,Neutral
,NVDA,2023-03-17 18:09:34,STM,0.065416,0.056234,Neutral
,NVDA,2023-03-17 18:09:34,AEHR,0.097987,0.049931,Neutral
,NVDA,2023-03-17 18:09:34,MSFT,0.049086,0.044969,Neutral
,NVDA,2023-03-17 18:09:34,PDD,0.065416,0.0,Neutral
,NVDA,2023-03-17 18:09:34,TSLA,0.114214,0.05916,Neutral
,NVDA,2023-03-17 18:09:34,LEN,0.032736,0.0,Neutral
,NVDA,2023-03-17 18:09:34,GFS,0.049086,0.030835,Neutral
,NVDA,2023-03-17 18:09:34,WFC,0.032736,-0.037263,Neutral
,NVDA,2023-03-17 18:09:34,CMA,0.049086,-0.122686,Neutral
,NVDA,2023-03-17 18:09:34,ADBE,0.032736,-0.028261,Neutral
,NVDA,2023-03-17 18:09:34,AMD,0.032736,0.140852,Neutral
,NVDA,2023-03-17 18:09:34,SBNY,0.016371,0.061901,Neutral
,NVDA,2023-03-17 18:09:34,KEY,0.049086,-0.122686,Neutral
,NVDA,2023-03-17 18:09:34,ON,0.065416,0.041192,Neutral
,NVDA,2023-03-17 17:38:23,PACW,0.048068,-0.024937,Neutral
,NVDA,2023-03-17 17:38:23,AMAT,0.080028,0.038917,Neutral
,NVDA,2023-03-17 17:38:23,C,0.032056,-0.037193,Neutral
,NVDA,2023-03-17 17:38:23,FL,0.048068,0.0,Neutral
,NVDA,2023-03-17 17:38:23,JPM,0.080028,-0.156163,Somewhat-Bearish
,NVDA,2023-03-17 17:38:23,STM,0.064061,0.056174,Neutral
,NVDA,2023-03-17 17:38:23,MSFT,0.048068,0.044943,Neutral
,NVDA,2023-03-17 17:38:23,PDD,0.064061,0.0,Neutral
,NVDA,2023-03-17 17:38:23,TSLA,0.111859,0.059433,Neutral
,NVDA,2023-03-17 17:38:23,GFS,0.048068,0.030789,Neutral
,NVDA,2023-03-17 17:38:23,WFC,0.032056,-0.037193,Neutral
,NVDA,2023-03-17 17:38:23,CMA,0.048068,-0.124571,Neutral
,NVDA,2023-03-17 17:38:23,AMD,0.032056,0.140475,Neutral
,NVDA,2023-03-17 17:38:23,SPGI,0.016031,-0.026158,Neutral
,NVDA,2023-03-17 17:38:23,ON,0.064061,0.042152,Neutral
,NVDA,2023-03-17 17:38:23,META,0.032056,0.140475,Neutral
,NVDA,2023-03-17 17:38:23,NVDA,0.032056,0.140475,Neutral
,NVDA,2023-03-17 17:38:23,BAC,0.048068,-0.15089,Somewhat-Bearish
,NVDA,2023-03-17 17:38:23,NYT,0.016031,-0.026158,Neutral
,NVDA,2023-03-17 17:38:23,AEHR,0.095963,0.049655,Neutral
,NVDA,2023-03-17 17:38:23,LEN,0.032056,0.0,Neutral
,NVDA,2023-03-17 17:38:23,ADBE,0.032056,-0.0282,Neutral
,NVDA,2023-03-17 17:38:23,MCO,0.016031,-0.026158,Neutral
,NVDA,2023-03-17 17:38:23,SBNY,0.016031,0.061777,Neutral
,NVDA,2023-03-17 17:38:23,KEY,0.048068,-0.124571,Neutral
,NVDA,2023-03-17 17:38:23,PACW,0.047496,-0.02392,Neutral
,NVDA,2023-03-17 17:38:23,AMAT,0.079078,0.038848,Neutral
,NVDA,2023-03-17 17:38:23,C,0.031675,-0.037152,Neutral
,NVDA,2023-03-17 17:38:23,FL,0.047496,0.0,Neutral
,NVDA,2023-03-17 17:38:23,JPM,0.079078,-0.153752,Somewhat-Bearish
,NVDA,2023-03-17 17:38:23,STM,0.0633,0.056145,Neutral
,NVDA,2023-03-17 17:38:23,MSFT,0.047496,0.044925,Neutral
,NVDA,2023-03-17 17:38:23,PDD,0.0633,0.0,Neutral
,NVDA,2023-03-17 17:38:23,TSLA,0.110535,0.058387,Neutral
,NVDA,2023-03-17 17:38:23,GFS,0.047496,0.030761,Neutral
,NVDA,2023-03-17 17:38:23,WFC,0.031675,-0.037152,Neutral
,NVDA,2023-03-17 17:38:23,CMA,0.047496,-0.12249,Neutral
,NVDA,2023-03-17 17:38:23,AMD,0.031675,0.140259,Neutral
,NVDA,2023-03-17 17:38:23,SPGI,0.01584,-0.026127,Neutral
,NVDA,2023-03-17 17:38:23,ON,0.0633,0.041122,Neutral
,NVDA,2023-03-17 17:38:23,META,0.031675,0.140259,Neutral
,NVDA,2023-03-17 17:38:23,NVDA,0.031675,0.140259,Neutral
,NVDA,2023-03-17 17:38:23,BAC,0.047496,-0.148842,Neutral
,NVDA,2023-03-17 17:38:23,NYT,0.01584,-0.026127,Neutral
,NVDA,2023-03-17 17:38:23,AEHR,0.094825,0.049506,Neutral
,NVDA,2023-03-17 17:38:23,LEN,0.031675,0.0,Neutral
,NVDA,2023-03-17 17:38:23,ADBE,0.031675,-0.028165,Neutral
,NVDA,2023-03-17 17:38:23,MCO,0.01584,-0.026127,Neutral
,NVDA,2023-03-17 17:38:23,SBNY,0.01584,0.061706,Neutral
,NVDA,2023-03-17 17:38:23,KEY,0.047496,-0.12249,Neutral
,NVDA,2023-03-17 17:00:00,NVDA,0.431371,0.564262,Bullish
,NVDA,2023-03-17 17:00:00,AAPL,0.382088,0.678249,Bullish
,NVDA,2023-03-17 16:38:00,MSFT,0.328236,0.128646,Neutral
,NVDA,2023-03-17 16:38:00,GOOG,0.200688,0.090441,Neutral
,NVDA,2023-03-17 16:38:00,META,0.13459,0.041624,Neutral
,NVDA,2023-03-17 16:38:00,NVDA,0.554365,0.166685,Somewhat-Bullish
,NVDA,2023-03-17 16:38:00,C,0.067536,0.03506,Neutral
,NVDA,2023-03-17 16:38:00,BIDU,0.13459,0.099655,Neutral
,NVDA,2023-03-17 13:22:48,XPEV,0.097325,-0.379891,Bearish
,NVDA,2023-03-17 13:22:48,UAL,0.097325,-0.032471,Neutral
,NVDA,2023-03-17 13:22:48,SRPT,0.097325,0.104874,Neutral
,NVDA,2023-03-17 13:22:48,JPM,0.129516,-0.131835,Neutral
,NVDA,2023-03-17 13:22:48,PRVB,0.064973,-0.059472,Neutral
,NVDA,2023-03-17 13:22:48,DASH,0.064973,0.0,Neutral
,NVDA,2023-03-17 13:22:48,PFE,0.064973,-0.059472,Neutral
,NVDA,2023-03-17 13:22:48,MSFT,0.064973,-0.174627,Somewhat-Bearish
,NVDA,2023-03-17 13:22:48,TSLA,0.097325,-0.040238,Neutral
,NVDA,2023-03-17 13:22:48,JBL,0.064973,0.183377,Somewhat-Bullish
,NVDA,2023-03-17 13:22:48,FDX,0.064973,-0.128992,Neutral
,NVDA,2023-03-17 13:22:48,SGEN,0.064973,-0.059472,Neutral
,NVDA,2023-03-17 13:22:48,UBER,0.064973,0.0,Neutral
,NVDA,2023-03-17 13:22:48,SNY,0.064973,-0.059472,Neutral
,NVDA,2023-03-17 13:22:48,META,0.193207,-0.247834,Somewhat-Bearish
,NVDA,2023-03-17 13:22:48,NVDA,0.064973,-0.174627,Somewhat-Bearish
,NVDA,2023-03-17 13:22:48,JBLU,0.064973,-0.029142,Neutral
,NVDA,2023-03-17 13:22:48,BAC,0.064973,-0.174627,Somewhat-Bearish
,NVDA,2023-03-17 13:22:48,SIVB,0.097325,-0.117227,Neutral
,NVDA,2023-03-17 13:22:48,AMLX,0.064973,0.0,Neutral
,NVDA,2023-03-17 13:22:48,DAL,0.064973,-0.029142,Neutral
,NVDA,2023-03-17 13:22:48,LEN,0.064973,-0.009166,Neutral
,NVDA,2023-03-17 13:22:48,FRC,0.097325,-0.117227,Neutral
,NVDA,2023-03-17 13:22:48,SBNY,0.064973,-0.108929,Neutral
,NVDA,2023-03-17 13:22:48,BA,0.064973,0.05304,Neutral
