id,publish_time,title,article_url,ticker,publisher,description,keywords
,2023-03-13 19:30:00,"Enterprise Session Border Controller Market to grow at a CAGR of 8.07% from 2022 to 2027, Driven by the increasing number of mobile computing devices - Technavio",https://www.prnewswire.com/news-releases/enterprise-session-border-controller-market-to-grow-at-a-cagr-of-8-07-from-2022-to-2027--driven-by-the-increasing-number-of-mobile-computing-devices---technavio-301769141.html,MSFT,PR Newswire,Enterprise Session Border Controller Market to grow at a CAGR of ... PR ...,"Economy - Monetary,Technology,Manufacturing"
,2023-03-13 19:24:00,3 Tech Titans Making Noise Within AI,https://www.zacks.com/stock/news/2065090/3-tech-titans-making-noise-within-ai,MSFT,Zacks Commentary,"To little surprise, several big-tech players have been scurrying to become the leader within AI. Who wins?","Earnings,Technology,Manufacturing"
,2023-03-13 19:06:54,Forget Tesla - The Biggest Tech Opportunities Of 2023,https://markets.businessinsider.com/news/stocks/forget-tesla-the-biggest-tech-opportunities-of-2023-1032164480,MSFT,Business Insider,"The tech market has yet to bottom out, and investors should be avoiding the mega-caps at all costs, but there are emerging stars from AI and gaming to semiconductors that underpin the new tech trends-and they're undervalued, not overvalued. Tesla ( NASDAQ:TSLA ) is tanking.","Economy - Monetary,Financial Markets,Manufacturing,Earnings,Technology,Finance"
,2023-03-13 18:39:01,Billionaire tech CEO says Meta and Google over-hired so much they didn't have enough work for employees: 'They really were doing nothing',https://www.businessinsider.com/c3ai-ceo-says-meta-google-over-hired-employees-did-nothing-2023-3,MSFT,Business Insider,"AI CEO: Over-Hired Staff 'Were Doing Nothing' at Meta, Google - Business Insider ...","Technology,Manufacturing"
,2023-03-13 17:52:18,RAID: SHADOW LEGENDS BILLION-DOLLAR MOBILE GAME FRANCHISE TO BE MADE INTO LIMITED ANIMATED SERIES,https://investingnews.com/raid-shadow-legends-billion-dollar-mobile-game-franchise-to-be-made-into-limited-animated-series/,MSFT,Investing News Network,"Pixel United a Top 5 global mobile-first publisher with 5.5 million daily players worldwide, and Plarium a global leader in developing F2P mobile and PC games, today at South by Southwest ® ( SXSW ® ) Conference and Festivals announced the release of its first original limited animated series ...",Technology
,2023-03-13 17:32:00,RAID: SHADOW LEGENDS BILLION-DOLLAR MOBILE GAME FRANCHISE TO BE MADE INTO LIMITED ANIMATED SERIES,https://www.benzinga.com/pressreleases/23/03/n31331271/raid-shadow-legends-billion-dollar-mobile-game-franchise-to-be-made-into-limited-animated-series,MSFT,Benzinga,"AUSTIN, Texas and LOS ANGELES, March 13, 2023 /PRNewswire/ -- Pixel United, a Top 5 global mobile-first publisher with 5.5 million daily players worldwide, and Plarium, a global leader in developing F2P mobile and PC games, today at South by Southwest® ( SXSW® ) Conference and Festivals ...","Technology,Financial Markets"
,2023-03-13 17:32:00,RAID: SHADOW LEGENDS BILLION-DOLLAR MOBILE GAME FRANCHISE TO BE MADE INTO LIMITED ANIMATED SERIES,https://www.benzinga.com/pressreleases/23/03/n31331272/raid-shadow-legends-billion-dollar-mobile-game-franchise-to-be-made-into-limited-animated-series,MSFT,Benzinga,"AUSTIN, Texas and LOS ANGELES, March 13, 2023 /CNW/ -- Pixel United, a Top 5 global mobile-first publisher with 5.5 million daily players worldwide, and Plarium, a global leader in developing F2P mobile and PC games, today at South by Southwest® ( SXSW® ) Conference and Festivals announced the ...","Technology,Financial Markets"
,2023-03-13 17:15:00,Enterprise Application Integration Market Report 2023: Increasing Digital Transformation across Industries Fuels Growth,https://www.prnewswire.com/news-releases/enterprise-application-integration-market-report-2023-increasing-digital-transformation-across-industries-fuels-growth-301770400.html,MSFT,PR Newswire,Enterprise Application Integration Market Report 2023: Increasing ... PR ...,"Real Estate & Construction,Technology"
,2023-03-13 17:10:36,Futures: Bank Crisis Escalates Ahead Of CPI Inflation Report,https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-banking-crisis-escalates-ahead-of-cpi-inflation-report-gitlab-tesla-schwab-in-focus/,MSFT,Investors Business Daily,"Dow Jones futures were little changed ahead of Tuesday's open, as the banking crisis continues to escalate, with two large bank failures in recent days - SVB Financial ( SIVB ) and Signature Bank ( SBNY ) .","Energy & Transportation,Technology,Finance,Economy - Monetary,Retail & Wholesale,Financial Markets,Manufacturing,Earnings,Real Estate & Construction"
,2023-03-13 16:52:36,GM scouts ways to integrate AI ChatGPT into 'everything': report,https://www.foxbusiness.com/technology/gm-scouts-ways-integrate-ai-chatgpt-into-everything-report,MSFT,Fox Business News,"Detroit, Michigan-based General Motors is looking into ways to integrate ChatGPT, a popular artificial intelligence bot developed by OpenAI, according to reports.","Technology,Manufacturing"
,2023-03-13 15:35:00,Ball Aerospace Prototype Payload to Provide On-Orbit Data Processing - Ball  ( NYSE:BALL ) ,https://www.benzinga.com/pressreleases/23/03/n31328288/ball-aerospace-prototype-payload-to-provide-on-orbit-data-processing,MSFT,Benzinga,"BROOMFIELD, Colo., March 13, 2023 /PRNewswire/ -- Ball Aerospace successfully powered and launched a prototype payload on January 3, 2023, on Loft Orbital's ( Loft ) YAM-5 mission aboard a SpaceX rocket.",Technology
,2023-03-13 14:26:04,Why Alphabet Stock Rallied Monday Morning,https://www.fool.com/investing/2023/03/13/why-alphabet-stock-rallied-monday-morning/,MSFT,Motley Fool,Data suggests Google's search market share remains stable.,"Technology,Finance,Financial Markets"
