ticker,source_ticker,sentiment,sentiment_score,news_id,time,article_url
ORCL,ORCL,neutral,0.0,4891ac29f535fa2a6aea62a07f5441ce6042ba9b6c77fec50e78b76d004d6025,2024-10-30 22:00:00,https://www.globenewswire.com/news-release/2024/10/30/2972182/0/en/The-Hospitality-Show-Wraps-Up-with-Key-Insights-on-Increasing-Revenue-Streamlining-Operational-Efficiency-and-Innovating-Sustainability-Initiatives.html
ORCL,ORCL,neutral,0.0,40f6f17a31ea6dce828171990cd72377669fa26cabd02b13726c8705315f28cf,2024-10-30 08:57:00,https://www.fool.com/investing/2024/10/30/46-nvidia-revenue-came-from-4-mystery-customers/?source=iedfolrf0000001
ORCL,ORCL,positive,0.5131488783018929,ac68640c4bd892c57b9769569b9021060c7803657044de59500abc6d3287ad44,2024-10-28 22:30:00,https://www.fool.com/investing/2024/10/28/is-oracle-stock-a-buy-now/?source=iedfolrf0000001
ORCL,ORCL,positive,0.8653293251991272,bd28d8f4272a761059988b0e21c0fff57e7688eb38abc9ce12932eeaa0167930,2024-10-25 09:02:00,https://www.fool.com/investing/2024/10/25/meet-the-unstoppable-stock-that-could-join-apple-n/?source=iedfolrf0000001
ORCL,ORCL,positive,0.8364529386162758,2a177c58e75ff4c51b954a57202aa16a499d530c78c52c346171aa5748f45ed8,2024-10-24 16:05:15,https://www.benzinga.com/markets/equities/24/10/41523725/ntt-data-japan-taps-oracle-alloy-to-boost-sovereign-cloud-solutions-details
ORCL,ORCL,neutral,0.0,fd64ce778ed2106c4d5af8fafb61401a609eedac1fcce7f4dda9f26d56216519,2024-10-24 09:35:00,https://www.fool.com/investing/2024/10/24/is-nvidia-stock-a-buy-now/?source=iedfolrf0000001
ORCL,ORCL,neutral,0.0,a26f2da1ef0a842305b4957911a0fbf6a168430c498cb14a9b3d311afe22b9fc,2024-10-23 12:45:00,https://www.globenewswire.com/news-release/2024/10/23/2967808/0/en/Global-Cloud-Storage-Market-Expected-to-Reach-234-Billion-By-2028-as-Tech-Stocks-Chase-Big-Opportunities-in-Big-Data.html
ORCL,ORCL,neutral,0.0,c07b51dad3c426e0af44b4bf88b0b67d93b1a74d55e4483b91f58da46f8833e9,2024-10-21 15:00:00,https://www.globenewswire.com/news-release/2024/10/21/2966339/0/en/The-Hospitality-Show-announces-highlights-and-key-sponsorships-for-2024.html
ORCL,ORCL,neutral,0.0,9ecf394750d5248bc9ebe342f76aa6f8eb7b94452ae5a61553b9cafdc3003db9,2024-10-21 06:44:00,https://www.globenewswire.com/news-release/2024/10/21/2965904/0/en/Integration-Platform-as-a-Service-Market-to-reach-128-9-Bn-by-2032-Says-Global-Market-Insights-Inc.html
ORCL,ORCL,positive,0.7938948273658752,849dd6b59e0c5d793189a653f0500f5818c85ef6e146156c54f4f3adb3422507,2024-10-19 07:50:00,https://www.fool.com/investing/2024/10/19/2-millionaire-maker-artificial-intelligence-ai-sto/?source=iedfolrf0000001
ORCL,ORCL,neutral,0.0,04ccdab743d7b672f74045992ffd88315148345a7870a34e3ec1bd731b904d7b,2024-10-18 13:00:00,https://www.globenewswire.com/news-release/2024/10/18/2965543/0/en/Cloud-ERP-Market-to-Witness-12-6-CAGR-by-2031-SkyQuest-Technology.html
ORCL,ORCL,neutral,0.0,1f01e6bee0f7832fe38ffdb52aeca150fe1dd56638da971e09cc19c33c61a115,2024-10-18 08:12:00,https://www.fool.com/investing/2024/10/18/vanguard-index-fund-to-buy-beat-sp-500-ai-boom/?source=iedfolrf0000001
ORCL,ORCL,negative,-0.868591845035553,5dc78230c1f9f49bee92050b2e2fcac7158b2bf1581a988b92e7ad663bfe98f2,2024-10-17 08:52:00,https://www.fool.com/investing/2024/10/17/1-vanguard-etf-thats-turned-10000-into-over-28000/?source=iedfolrf0000001
ORCL,ORCL,neutral,0.0,2aa12a1bc8ee75909858e23689d3d50542a178edb5126eba0c40d9930b539736,2024-10-17 08:52:00,https://www.fool.com/investing/2024/10/17/nvidia-stock-has-soared-over-20-in-5-weeks-heres-w/?source=iedfolrf0000001
ORCL,ORCL,positive,0.8511858582496643,0169c8de04c1b717954228525c7e15eac7fe4ebff5380e3ba0a3b2c34a4d4053,2024-10-17 08:47:00,https://www.fool.com/investing/2024/10/17/investing-in-artificial-intelligence-ai-stocks-can/?source=iedfolrf0000001
ORCL,ORCL,positive,0.8235199451446533,2c67a707d513fda095c42216dc70e727555effa15bd00963ea70397c4bab114d,2024-10-15 10:00:00,https://www.globenewswire.com/news-release/2024/10/15/2962986/0/en/The-Eclipse-Foundation-Releases-the-2024-Jakarta-EE-Developer-Survey-Report.html
ORCL,ORCL,positive,0.7493557929992676,ef9b4c3b08afce7ae30a97080f5e552f843eae3a3dba92017756e6cd13fddb87,2024-10-15 08:51:00,https://www.fool.com/investing/2024/10/15/prediction-2-stocks-will-beat-sp-500-again-2025/?source=iedfolrf0000001
ORCL,ORCL,neutral,0.0,17f45f02edf82d5fda1b0509b0c981eadb3b94a90ef6d3c4a1f8080130384438,2024-10-14 13:00:00,https://www.globenewswire.com/news-release/2024/10/14/2962566/0/en/Smart-Cities-Market-to-Reach-USD-3052-7-Billion-by-2032-The-urgent-need-for-sustainable-urban-solutions-and-technological-advancements-Drives-the-Market-Growth-Research-by-SNS-Insi.html
ORCL,ORCL,positive,0.8877484798431396,5a6bac75bfadcf0016095c13fff0fdf58e4b9c9a32a9361624dd33087461ce02,2024-10-13 18:15:00,https://www.fool.com/investing/2024/10/13/where-will-palantir-stock-be-in-1-year/?source=iedfolrf0000001
ORCL,ORCL,neutral,0.0,a38f476228f59fdc66f041ba093da3948db0d6c75be9cbecb71837bf6c0ade91,2024-10-13 15:20:00,https://www.fool.com/investing/2024/10/13/where-will-nuscale-power-be-in-5-years/?source=iedfolrf0000001
