news_id,source_ticker,time,ticker,relevance_score,ticker_sentiment_score,ticker_sentiment_label
,ORCL,2023-01-04 13:48:00,CVLT,0.769861,0.205619,Somewhat-Bullish
,ORCL,2023-01-04 13:48:00,ORCL,0.310843,0.0,Neutral
,ORCL,2023-01-04 14:30:24,ORCL,0.072581,0.130583,Neutral
,ORCL,2023-01-04 14:30:24,AFFU,0.024224,0.0,Neutral
,ORCL,2023-01-04 14:30:24,CAJ,0.238601,0.253486,Somewhat-Bullish
,ORCL,2023-01-04 14:30:24,ARW,0.238601,0.272086,Somewhat-Bullish
,ORCL,2023-01-04 14:30:24,DELL,0.261627,0.330619,Somewhat-Bullish
,ORCL,2023-01-05 08:11:15,INFY,0.024126,0.085381,Neutral
,ORCL,2023-01-05 08:11:15,VOD,0.024126,0.0,Neutral
,ORCL,2023-01-05 08:11:15,NOK,0.024126,0.085381,Neutral
,ORCL,2023-01-05 08:11:15,DOX,0.024126,0.085381,Neutral
,ORCL,2023-01-05 08:11:15,HPE,0.024126,0.085381,Neutral
,ORCL,2023-01-05 08:11:15,ORCL,0.024126,0.085381,Neutral
,ORCL,2023-01-05 08:11:15,CSGS,0.024126,0.085381,Neutral
,ORCL,2023-01-05 08:11:15,HPQ,0.024126,0.085381,Neutral
,ORCL,2023-01-05 08:25:46,DXC,0.026357,-0.008347,Neutral
,ORCL,2023-01-05 08:25:46,HPE,0.026357,-0.008347,Neutral
,ORCL,2023-01-05 08:25:46,ORCL,0.026357,-0.008347,Neutral
,ORCL,2023-01-05 08:25:46,HPQ,0.026357,-0.008347,Neutral
,ORCL,2023-01-05 08:25:46,NOW,0.026357,-0.008347,Neutral
,ORCL,2023-01-05 08:25:46,CSCO,0.026357,-0.008347,Neutral
,ORCL,2023-01-05 08:25:46,VMW,0.026357,-0.008347,Neutral
,ORCL,2023-01-05 14:13:00,DBX,0.669956,0.458113,Bullish
,ORCL,2023-01-05 14:13:00,ORCL,0.303175,0.0,Neutral
,ORCL,2023-01-05 14:13:00,CVLT,0.303175,0.0,Neutral
,ORCL,2023-02-01 13:12:00,META,0.041682,0.244698,Somewhat-Bullish
,ORCL,2023-02-01 13:12:00,ORCL,0.596978,0.707103,Bullish
,ORCL,2023-02-01 13:55:24,CVLT,0.099066,-0.057102,Neutral
,ORCL,2023-02-01 13:55:24,ORCL,0.506433,0.230276,Somewhat-Bullish
,ORCL,2023-02-01 13:55:24,PRGS,0.099066,-0.057102,Neutral
,ORCL,2023-02-01 17:45:19,ORCL,0.617188,0.309065,Somewhat-Bullish
,ORCL,2023-02-02 09:03:54,ORCL,0.039224,0.118345,Neutral
,ORCL,2023-02-02 09:03:54,RKNEF,0.039224,0.118345,Neutral
,ORCL,2023-02-02 09:03:54,CSGS,0.039224,0.118345,Neutral
,ORCL,2023-02-02 09:03:54,SAP,0.039224,0.118345,Neutral
,ORCL,2023-02-02 09:03:54,VZ,0.039224,0.043749,Neutral
,ORCL,2023-02-02 09:03:54,SGGEF,0.039224,0.118345,Neutral
,ORCL,2023-02-02 09:03:54,LUMN,0.039224,0.043749,Neutral
,ORCL,2023-02-02 09:03:54,DOX,0.117295,0.2016,Somewhat-Bullish
,ORCL,2023-02-02 09:03:54,CCZ,0.039224,0.043749,Neutral
,ORCL,2023-02-02 15:30:00,MFGP,0.038717,0.049904,Neutral
,ORCL,2023-02-02 15:30:00,IBM,0.038717,0.049904,Neutral
,ORCL,2023-02-02 15:30:00,HTHIF,0.038717,0.049904,Neutral
,ORCL,2023-02-02 15:30:00,AVGO,0.077343,0.204167,Somewhat-Bullish
,ORCL,2023-02-02 15:30:00,CYBR,0.077343,0.204167,Somewhat-Bullish
,ORCL,2023-02-02 15:30:00,ORCL,0.038717,0.049904,Neutral
,ORCL,2023-02-03 20:15:00,CSCO,0.043264,0.027219,Neutral
,ORCL,2023-02-03 20:15:00,SKIL,0.043264,0.027219,Neutral
,ORCL,2023-02-03 20:15:00,INST,0.0864,0.052796,Neutral
,ORCL,2023-02-03 20:15:00,WLY,0.043264,0.027219,Neutral
,ORCL,2023-02-03 20:15:00,ADBE,0.043264,0.027219,Neutral
,ORCL,2023-02-03 20:15:00,ORCL,0.043264,0.027219,Neutral
,ORCL,2023-02-03 20:15:00,TRI,0.043264,0.027219,Neutral
,ORCL,2023-02-03 20:15:00,PSO,0.043264,0.027219,Neutral
,ORCL,2023-02-03 20:15:00,TWOU,0.043264,0.054205,Neutral
,ORCL,2023-02-07 05:38:48,EXPD,0.038906,0.0,Neutral
,ORCL,2023-02-07 05:38:48,ETWO,0.077719,0.116585,Neutral
,ORCL,2023-02-07 05:38:48,DSGX,0.077719,0.183508,Somewhat-Bullish
,ORCL,2023-02-07 05:38:48,ORCL,0.077719,0.266239,Somewhat-Bullish
,ORCL,2023-02-07 05:38:48,TRI,0.077719,0.335489,Somewhat-Bullish
,ORCL,2023-02-07 08:03:41,MSFT,0.032294,0.064544,Neutral
,ORCL,2023-02-07 08:03:41,ORCL,0.032294,0.064544,Neutral
,ORCL,2023-02-07 08:30:05,WDAY,0.803345,0.379507,Bullish
,ORCL,2023-02-07 08:30:05,SAP,0.060541,0.116044,Neutral
,ORCL,2023-02-07 08:30:05,ORCL,0.060541,0.116044,Neutral
,ORCL,2023-02-07 13:01:00,AAPL,0.123685,0.024154,Neutral
,ORCL,2023-02-07 13:01:00,BBBY,0.092927,-0.098164,Neutral
,ORCL,2023-02-07 13:01:00,IBM,0.123685,0.045134,Neutral
,ORCL,2023-02-07 13:01:00,CVX,0.06203,0.0,Neutral
,ORCL,2023-02-07 13:01:00,META,0.092927,0.0,Neutral
,ORCL,2023-02-07 13:01:00,ORCL,0.06203,0.078011,Neutral
,ORCL,2023-02-07 13:01:00,AWON,0.031038,-0.051095,Neutral
,ORCL,2023-02-07 17:50:19,ORCL,0.580732,0.29532,Somewhat-Bullish
,ORCL,2023-02-08 08:00:00,ORCL,0.050465,0.0,Neutral
,ORCL,2023-02-08 08:00:00,META,0.050465,0.0,Neutral
,ORCL,2023-02-08 08:00:00,MSFT,0.050465,0.115999,Neutral
,ORCL,2023-02-08 08:00:00,ORCL,0.05257,0.0,Neutral
,ORCL,2023-02-08 08:00:00,MSFT,0.05257,0.116017,Neutral
,ORCL,2023-02-08 17:02:00,TJX,0.34974,0.306741,Somewhat-Bullish
,ORCL,2023-02-08 17:02:00,MSFT,0.060236,0.127192,Neutral
,ORCL,2023-02-08 17:02:00,TT,0.12013,0.14707,Neutral
,ORCL,2023-02-08 17:02:00,LMT,0.237551,0.22939,Somewhat-Bullish
,ORCL,2023-02-08 17:02:00,AFL,0.12013,0.14707,Neutral
,ORCL,2023-02-08 17:02:00,ORCL,0.34974,0.306741,Somewhat-Bullish
,ORCL,2023-02-08 17:02:00,ACN,0.060236,0.127192,Neutral
,ORCL,2023-02-08 17:02:00,ITW,0.12013,0.14707,Neutral
,ORCL,2023-02-08 21:00:00,MSFT,0.042346,0.017425,Neutral
,ORCL,2023-02-08 21:00:00,CSCO,0.042346,0.017425,Neutral
,ORCL,2023-02-08 21:00:00,GOOG,0.126561,0.034429,Neutral
,ORCL,2023-02-08 21:00:00,BABA,0.084572,0.030061,Neutral
,ORCL,2023-02-08 21:00:00,RXT,0.042346,0.017425,Neutral
