ticker,sentiment,sentiment_score,news_id,time,title,article_url
INTC,positive,0.9270161390304565,7377ea685f9a89bd6ccaae3aa4635e5ffe01245e8634feefe5cc061747943d22,2024-10-30 09:45:00,TSMC Just Scored a Big Win: Time to Buy the AI Stock?,https://www.fool.com/investing/2024/10/30/tsmc-just-scored-a-big-win-time-to-buy-the-stock/?source=iedfolrf0000001
INTC,positive,0.8444463014602661,9fd75f3f763b0ce73c4a20aa8eca75a71c02242b524864d6beb66b5c989eb1a1,2024-10-29 11:45:00,Intel's Arrow Lake Isn't a Game Changer,https://www.fool.com/investing/2024/10/29/intels-arrow-lake-isnt-a-game-changer/?source=iedfolrf0000001
INTC,negative,-0.973774790763855,4fe36e1b97aaab0acff95403c29fffb7c75436de4197ec3852572c731fadde85,2024-10-29 08:25:00,Is This AI Stock-Split Candidate a No-Brainer Buy Right Now?,https://www.fool.com/investing/2024/10/29/is-this-ai-stock-split-candidate-a-no-brainer-buy/?source=iedfolrf0000001
INTC,neutral,0.0,73b4269117fe7fd0fa590192ba9f9f02d679451ed01ba35fefe9436e3ae43f18,2024-10-28 13:12:33,This Week Is Crucial for Nvidia Stock Investors,https://www.fool.com/investing/2024/10/28/this-week-is-crucial-for-nvidia-stock-investors/?source=iedfolrf0000001
INTC,neutral,0.0,e387f63f600d05db3c69cc12f35a72b89b2f177980fc975afec97339a6f4237f,2024-10-28 09:45:00,Marjorie Taylor Greene's Stock-Buying Blitz Continues. Here Are 6 Stocks She Bought.,https://www.fool.com/investing/2024/10/28/marjorie-taylor-greenes-stock-buying-blitz-continu/?source=iedfolrf0000001
INTC,positive,0.9522038102149963,fef1ab236c788f5b4071df49d19867b99677e652501cf7490a6d788c820c01a7,2024-10-27 13:38:00,"1 Stock to Buy, 1 Stock to Sell This Week: Meta Platforms, Intel",https://www.investing.com/analysis/1-stock-to-buy-1-stock-to-sell-this-week-meta-platforms-intel-200653459
INTC,negative,-0.8613857626914978,467e79f3cde6deb46876313b9e8bd92c627893b73845ba12bb4d1c960211a94e,2024-10-27 09:24:00,Should Nvidia Investors Be Nervous About This Red Flag?,https://www.fool.com/investing/2024/10/27/nvidia-investors-be-nervous-about-this-red-flag/?source=iedfolrf0000001
INTC,neutral,0.0,8aa836bf8ba933a1f5c6dc1da4b39cf5f52912b4915f12c4efe657fa5845bf42,2024-10-26 08:51:00,Could These Stocks Be in Trouble If Trump Wins in November?,https://www.fool.com/investing/2024/10/26/could-these-stocks-be-in-trouble-if-trump-wins-in/?source=iedfolrf0000001
INTC,positive,0.865184485912323,94b21c28bc97af32c9639b97ec562fc148b8d35a051e5c4e2bf1417ba73447fc,2024-10-25 18:38:33,"Why Intel, Broadcom, and Taiwan Semiconductor Stocks Popped Today",https://www.fool.com/investing/2024/10/25/intel-broadcom-taiwan-semiconductor-stocks-pop/?source=iedfolrf0000001
INTC,negative,-0.6673783659934998,b300f14e68bdf6c9910a327d8cc08ed79a5695fb946c6ad4ea14db47e2fe119a,2024-10-25 15:17:00,Is This the Best Artificial Intelligence (AI) Stock on the Market Right Now?,https://www.fool.com/investing/2024/10/25/is-this-the-best-artificial-intelligence-ai-stock/?source=iedfolrf0000001
